order_id,order_date,customer_id,partner_id,product_id,quantity,order_channel,priority,promised_sla_days,status,discount_pct,gross_amount,discount_amount,net_amount,cost_amount
O510175,2024-04-27,C100158,P1016,SKU2057,1,Web,Standard,3,Delivered,0.156,2956.54,461.22,2495.32,1816.55
O510176,2025-10-20,C100483,P1005,SKU2070,5,Marketplace,Standard,3,Delivered,0.071,19726.2,1400.56,18325.64,7448.55
O510177,2025-07-31,C100219,P1015,SKU2014,3,Web,Standard,3,In-Transit,0.225,10463.7,2354.33,8109.37,835.53
O510178,2024-10-26,C100398,P1017,SKU2090,2,Web,Standard,3,Delivered,0.043,2361.34,101.54,2259.8,1341.2
O510179,2025-02-09,C100236,P1013,SKU2065,2,Mobile,Standard,3,Delivered,0.027,1361.6,36.76,1324.84,681.52
O510180,2025-12-05,C100275,P1023,SKU2071,4,Marketplace,Standard,3,Delivered,0.104,8280.32,861.15,7419.17,7237.0
O510181,2024-10-02,C100479,P1024,SKU2110,1,Mobile,Express,3,Delivered,0.171,2766.04,472.99,2293.05,532.55
O510182,2024-01-19,C100471,P1010,SKU2070,2,Web,Standard,5,Delivered,0.013,7890.48,102.58,7787.9,2979.42
O510183,2024-04-16,C100107,P1011,SKU2000,5,Marketplace,Standard,3,Delivered,0.078,10630.8,829.2,9801.6,6764.85
O510184,2025-03-14,C100125,P1005,SKU2092,5,B2B,Express,5,Delivered,0.196,16776.4,3288.17,13488.23,1072.65
O510185,2025-12-30,C100192,P1019,SKU2105,2,Marketplace,Standard,4,Returned,0.165,6672.72,1101.0,5571.72,1554.66
O510186,2025-06-24,C100719,P1023,SKU2010,3,Web,Express,3,Delivered,0.021,12466.32,261.79,12204.53,6979.92
O510187,2025-03-27,C100253,P1016,SKU2064,3,Marketplace,Standard,7,Delivered,0.05,11050.32,552.52,10497.8,5022.48
O510188,2024-08-24,C100462,P1005,SKU2056,2,Mobile,Standard,2,Delivered,0.181,5000.14,905.03,4095.11,2862.92
O510189,2024-11-17,C100359,P1012,SKU2018,2,Web,Standard,7,Delivered,0.029,6764.84,196.18,6568.66,4016.2
O510190,2024-01-29,C100283,P1019,SKU2033,1,Mobile,Standard,7,Delivered,0.002,1191.66,2.38,1189.28,853.13
O510191,2024-09-28,C100030,P1001,SKU2102,5,B2B,Express,2,Delivered,0.248,10212.95,2532.81,7680.14,4171.95
O510192,2025-03-31,C100352,P1014,SKU2047,2,Mobile,Express,2,Delivered,0.153,7525.18,1151.35,6373.83,4206.86
O510193,2025-10-24,C100799,P1016,SKU2064,1,Web,Standard,3,Delivered,0.107,3683.44,394.13,3289.31,1674.16
O510194,2025-11-05,C100752,P1013,SKU2093,4,Web,Standard,4,Delivered,0.149,1714.4,255.45,1458.95,579.76
O510195,2025-08-23,C100240,P1016,SKU2053,1,Mobile,Standard,3,Delivered,0.168,2424.82,407.37,2017.45,695.45
O510196,2024-01-16,C100426,P1022,SKU2106,5,Marketplace,Standard,5,Delivered,0.124,1414.3,175.37,1238.93,992.75
O510197,2025-08-15,C100229,P1003,SKU2059,5,Web,Standard,7,Delivered,0.165,13084.0,2158.86,10925.14,7573.75
O510198,2024-06-08,C100737,P1014,SKU2118,3,Web,Standard,3,Delivered,0.177,8628.09,1527.17,7100.92,4468.26
O510199,2025-03-26,C100443,P1019,SKU2017,1,B2B,Express,1,Delivered,0.045,3037.92,136.71,2901.21,1936.96
O510200,2025-11-22,C100736,P1020,SKU2106,1,Marketplace,Standard,7,Delivered,0.106,282.86,29.98,252.88,198.55
O510201,2025-10-11,C100683,P1011,SKU2013,5,B2B,Standard,3,Delivered,0.076,17171.6,1305.04,15866.56,9683.6
O510202,2025-04-30,C100262,P1024,SKU2097,3,Web,Standard,3,Cancelled,0.199,3000.12,597.02,2403.1,841.05
O510203,2024-08-06,C100365,P1008,SKU2079,3,B2B,Standard,4,Delivered,0.192,11518.53,2211.56,9306.97,6929.34
O510204,2025-01-15,C100455,P1011,SKU2067,1,Web,Standard,5,Delivered,0.203,2874.73,583.57,2291.16,2242.09
O510205,2025-05-29,C100199,P1020,SKU2105,5,Mobile,Express,3,Delivered,0.109,16681.8,1818.32,14863.48,3886.65
O510206,2025-01-10,C100665,P1010,SKU2076,3,Mobile,Standard,1,Delivered,0.144,6113.13,880.29,5232.84,3496.83
O510207,2024-10-22,C100452,P1008,SKU2083,1,B2B,Standard,4,Delivered,0.176,3191.47,561.7,2629.77,2371.36
O510208,2024-10-21,C100165,P1013,SKU2090,1,Web,Standard,3,Delivered,0.081,1180.67,95.63,1085.04,670.6
O510209,2025-03-14,C100386,P1015,SKU2100,5,B2B,Standard,3,Delivered,0.244,15992.3,3902.12,12090.18,10984.25
O510210,2024-01-27,C100657,P1024,SKU2027,1,B2B,Standard,3,Delivered,0.095,1799.45,170.95,1628.5,1012.2
O510211,2025-12-30,C100338,P1015,SKU2101,2,B2B,Standard,1,Delivered,0.134,3992.96,535.06,3457.9,768.7
O510212,2024-03-15,C100568,P1004,SKU2070,1,Mobile,Standard,2,Delivered,0.207,3945.24,816.66,3128.58,1489.71
O510213,2025-12-20,C100787,P1001,SKU2003,1,Mobile,Standard,4,Delivered,0.187,2347.64,439.01,1908.63,1923.65
O510214,2024-01-26,C100268,P1024,SKU2110,5,Web,Standard,4,Cancelled,0.125,13830.2,1728.78,12101.42,2662.75
O510215,2025-01-09,C100796,P1010,SKU2092,4,Mobile,Standard,2,Returned,0.102,13421.12,1368.95,12052.17,858.12
O510216,2024-11-01,C100331,P1005,SKU2106,2,Web,Standard,3,Delivered,0.159,565.72,89.95,475.77,397.1
O510217,2025-02-23,C100449,P1005,SKU2092,1,Mobile,Standard,4,Returned,0.109,3355.28,365.73,2989.55,214.53
O510218,2024-11-12,C100618,P1002,SKU2041,2,Marketplace,Standard,3,Delivered,0.148,5871.3,868.95,5002.35,2125.7
O510219,2025-10-17,C100054,P1004,SKU2041,2,B2B,Standard,4,Delivered,0.2,5871.3,1174.26,4697.04,2125.7
O510220,2024-01-13,C100561,P1019,SKU2033,4,Mobile,Standard,7,Delivered,0.03,4766.64,143.0,4623.64,3412.52
O510221,2025-12-21,C100453,P1016,SKU2049,3,Mobile,Express,3,Delivered,0.174,7678.23,1336.01,6342.22,4019.49
O510222,2025-05-18,C100524,P1014,SKU2004,3,Mobile,Standard,5,Delivered,0.013,10959.75,142.48,10817.27,6355.41
O510223,2025-07-23,C100761,P1000,SKU2089,1,B2B,Standard,2,Delivered,0.184,2925.34,538.26,2387.08,2251.02
O510224,2024-04-12,C100388,P1016,SKU2090,1,Web,Standard,4,Cancelled,0.052,1180.67,61.39,1119.28,670.6
O510225,2024-02-17,C100740,P1024,SKU2118,2,Web,Express,5,Delivered,0.123,5752.06,707.5,5044.56,2978.84
O510226,2024-10-17,C100454,P1023,SKU2066,2,Web,Standard,5,Delivered,0.067,5837.94,391.14,5446.8,4691.56
O510227,2024-08-23,C100172,P1009,SKU2118,3,Marketplace,Standard,3,In-Transit,0.08,8628.09,690.25,7937.84,4468.26
O510228,2025-07-26,C100522,P1015,SKU2025,5,Mobile,Standard,5,Delivered,0.157,9396.3,1475.22,7921.08,5740.65
O510229,2025-10-17,C100152,P1007,SKU2056,3,B2B,Express,3,Delivered,0.108,7500.21,810.02,6690.19,4294.38
O510230,2024-11-08,C100719,P1022,SKU2093,2,B2B,Standard,4,Delivered,0.122,857.2,104.58,752.62,289.88
O510231,2025-07-15,C100121,P1022,SKU2094,3,Marketplace,Express,3,Delivered,0.25,6960.33,1740.08,5220.25,4954.92
O510232,2024-02-13,C100398,P1005,SKU2092,1,Mobile,Standard,4,Delivered,0.03,3355.28,100.66,3254.62,214.53
O510233,2025-06-26,C100655,P1012,SKU2055,4,B2B,Standard,1,Delivered,0.096,15921.76,1528.49,14393.27,1328.84
O510234,2024-03-13,C100007,P1005,SKU2008,1,Mobile,Standard,5,Delivered,0.133,2243.96,298.45,1945.51,2025.68
O510235,2025-05-03,C100392,P1015,SKU2103,2,Mobile,Standard,3,In-Transit,0.203,7914.48,1606.64,6307.84,1904.88
O510236,2024-10-06,C100405,P1007,SKU2045,5,Mobile,Standard,2,Returned,0.071,18997.95,1348.85,17649.1,9862.85
O510237,2024-10-30,C100270,P1017,SKU2077,3,Mobile,Express,3,Delivered,0.098,11008.89,1078.87,9930.02,6563.1
O510238,2024-07-21,C100538,P1024,SKU2015,4,Web,Standard,2,Cancelled,0.205,10827.96,2219.73,8608.23,6631.04
O510239,2024-10-21,C100259,P1021,SKU2112,2,Mobile,Standard,1,Delivered,0.133,5780.88,768.86,5012.02,3172.06
O510240,2025-10-01,C100299,P1004,SKU2030,5,B2B,Standard,3,Delivered,0.214,4710.5,1008.05,3702.45,3561.7
O510241,2025-08-14,C100220,P1003,SKU2119,2,Web,Standard,3,Cancelled,0.016,9162.64,146.6,9016.04,4834.4
O510242,2024-09-05,C100499,P1020,SKU2085,2,Web,Express,7,Delivered,0.072,3470.24,249.86,3220.38,1840.3
O510243,2024-08-02,C100706,P1002,SKU2039,1,B2B,Express,3,Delivered,0.139,1403.38,195.07,1208.31,912.23
O510244,2025-01-07,C100142,P1010,SKU2044,2,Marketplace,Standard,5,Delivered,0.03,9404.48,282.13,9122.35,4851.88
O510245,2025-05-15,C100327,P1024,SKU2117,3,Web,Standard,4,Delivered,0.12,3832.44,459.89,3372.55,2934.69
O510246,2024-05-13,C100180,P1011,SKU2071,1,Mobile,Standard,3,Delivered,0.004,2070.08,8.28,2061.8,1809.25
O510247,2025-06-14,C100195,P1000,SKU2083,1,Web,Standard,1,Cancelled,0.126,3191.47,402.13,2789.34,2371.36
O510248,2025-11-24,C100777,P1024,SKU2073,2,Web,Standard,5,Delivered,0.23,4657.34,1071.19,3586.15,865.82
O510249,2025-09-09,C100568,P1017,SKU2028,4,Web,Standard,4,Delivered,0.237,11355.24,2691.19,8664.05,4366.0
O510250,2025-02-04,C100755,P1008,SKU2015,3,Web,Standard,2,Delivered,0.08,8120.97,649.68,7471.29,4973.28
O510251,2024-08-21,C100508,P1015,SKU2000,1,Mobile,Standard,3,Delivered,0.001,2126.16,2.13,2124.03,1352.97
O510252,2024-08-24,C100533,P1015,SKU2048,1,Web,Standard,5,Delivered,0.228,1985.3,452.65,1532.65,398.15
O510253,2025-06-26,C100572,P1013,SKU2082,1,Web,Express,5,Cancelled,0.142,2772.34,393.67,2378.67,2327.6
O510254,2024-11-28,C100522,P1024,SKU2036,2,Web,Express,4,Delivered,0.145,5712.16,828.26,4883.9,1361.12
O510255,2024-03-18,C100657,P1019,SKU2026,2,Web,Standard,2,Returned,0.204,2537.42,517.63,2019.79,1399.54
O510256,2025-05-10,C100260,P1006,SKU2046,1,Mobile,Standard,1,Delivered,0.098,3093.97,303.21,2790.76,2420.6
O510257,2024-04-10,C100080,P1024,SKU2027,3,Marketplace,Standard,3,Delivered,0.105,5398.35,566.83,4831.52,3036.6
O510258,2025-12-22,C100390,P1024,SKU2052,3,B2B,Standard,3,Delivered,0.213,7654.83,1630.48,6024.35,4443.6
O510259,2024-11-01,C100001,P1001,SKU2066,4,Web,Standard,3,In-Transit,0.123,11675.88,1436.13,10239.75,9383.12
O510260,2024-09-07,C100037,P1007,SKU2032,5,Web,Standard,3,Delivered,0.184,15378.5,2829.64,12548.86,5468.15
O510261,2024-02-10,C100040,P1015,SKU2003,4,Marketplace,Express,4,Delivered,0.226,9390.56,2122.27,7268.29,7694.6
O510262,2024-05-02,C100061,P1021,SKU2012,5,Web,Standard,4,Delivered,0.098,14174.85,1389.14,12785.71,12429.8
O510263,2025-11-23,C100565,P1017,SKU2049,5,Mobile,Standard,2,Cancelled,0.222,12797.05,2840.95,9956.1,6699.15
O510264,2025-01-27,C100478,P1014,SKU2021,5,Marketplace,Express,1,Delivered,0.082,11301.35,926.71,10374.64,1449.05
O510265,2025-10-21,C100747,P1007,SKU2095,2,Mobile,Express,3,Delivered,0.232,2644.64,613.56,2031.08,1761.18
O510266,2025-11-29,C100231,P1002,SKU2019,1,Mobile,Express,2,Delivered,0.076,3486.69,264.99,3221.7,1525.91
O510267,2024-02-05,C100264,P1022,SKU2003,1,Mobile,Express,3,Delivered,0.059,2347.64,138.51,2209.13,1923.65
O510268,2024-10-05,C100392,P1013,SKU2074,5,Mobile,Express,2,Delivered,0.18,10160.75,1828.94,8331.81,1525.85
O510269,2025-09-04,C100624,P1011,SKU2074,5,Web,Standard,3,Delivered,0.23,10160.75,2336.97,7823.78,1525.85
O510270,2024-12-28,C100744,P1024,SKU2080,2,Web,Express,2,Delivered,0.192,5567.74,1069.01,4498.73,530.02
O510271,2025-01-06,C100583,P1004,SKU2019,4,Mobile,Standard,3,In-Transit,0.185,13946.76,2580.15,11366.61,6103.64
O510272,2025-02-20,C100405,P1006,SKU2081,3,Web,Standard,2,Delivered,0.243,10450.47,2539.46,7911.01,988.05
O510273,2025-05-28,C100782,P1021,SKU2103,1,Web,Standard,4,Delivered,0.139,3957.24,550.06,3407.18,952.44
O510274,2025-11-17,C100145,P1007,SKU2072,4,Mobile,Standard,4,Delivered,0.222,6643.0,1474.75,5168.25,4538.04
O510275,2025-10-10,C100376,P1023,SKU2046,1,Mobile,Standard,3,Delivered,0.009,3093.97,27.85,3066.12,2420.6
O510276,2025-04-01,C100197,P1021,SKU2057,1,Web,Standard,7,Delivered,0.033,2956.54,97.57,2858.97,1816.55
O510277,2025-02-25,C100132,P1002,SKU2097,3,Marketplace,Standard,3,Delivered,0.068,3000.12,204.01,2796.11,841.05
O510278,2024-09-20,C100317,P1011,SKU2017,1,Web,Standard,2,Delivered,0.237,3037.92,719.99,2317.93,1936.96
O510279,2024-03-26,C100612,P1018,SKU2086,2,Marketplace,Standard,5,Delivered,0.049,3964.72,194.27,3770.45,2317.0
O510280,2025-06-02,C100255,P1012,SKU2032,4,B2B,Express,3,Returned,0.096,12302.8,1181.07,11121.73,4374.52
O510281,2024-01-02,C100655,P1005,SKU2105,3,Web,Express,3,Delivered,0.009,10009.08,90.08,9919.0,2331.99
O510282,2025-05-25,C100488,P1001,SKU2016,1,Web,Express,3,Delivered,0.02,2480.76,49.62,2431.14,133.74
O510283,2024-12-29,C100565,P1000,SKU2062,2,Web,Standard,2,Delivered,0.146,6150.36,897.95,5252.41,2610.0
O510284,2025-07-28,C100194,P1004,SKU2048,5,Marketplace,Express,7,Cancelled,0.024,9926.5,238.24,9688.26,1990.75
O510285,2025-11-24,C100690,P1006,SKU2058,5,B2B,Standard,5,Delivered,0.225,3941.85,886.92,3054.93,970.9
O510286,2025-02-08,C100163,P1007,SKU2045,5,Mobile,Standard,7,Returned,0.221,18997.95,4198.55,14799.4,9862.85
O510287,2025-02-22,C100296,P1021,SKU2004,3,B2B,Standard,3,Delivered,0.156,10959.75,1709.72,9250.03,6355.41
O510288,2024-12-22,C100626,P1012,SKU2102,3,Marketplace,Standard,3,Delivered,0.099,6127.77,606.65,5521.12,2503.17
O510289,2024-09-29,C100552,P1003,SKU2064,4,Mobile,Standard,2,Delivered,0.222,14733.76,3270.89,11462.87,6696.64
O510290,2024-03-05,C100239,P1002,SKU2072,5,B2B,Standard,4,In-Transit,0.122,8303.75,1013.06,7290.69,5672.55
O510291,2024-01-23,C100211,P1003,SKU2062,1,Mobile,Express,2,Delivered,0.048,3075.18,147.61,2927.57,1305.0
O510292,2025-06-12,C100346,P1007,SKU2063,5,Mobile,Express,3,Delivered,0.086,10127.25,870.94,9256.31,3417.35
O510293,2025-10-30,C100357,P1018,SKU2072,4,Marketplace,Standard,1,Delivered,0.091,6643.0,604.51,6038.49,4538.04
O510294,2024-02-09,C100047,P1001,SKU2050,1,Marketplace,Standard,7,Delivered,0.145,1352.6,196.13,1156.47,466.45
O510295,2024-08-27,C100193,P1010,SKU2015,5,Mobile,Express,5,Delivered,0.1,13534.95,1353.5,12181.45,8288.8
O510296,2025-03-20,C100123,P1011,SKU2003,1,Mobile,Express,4,Delivered,0.205,2347.64,481.27,1866.37,1923.65
O510297,2025-05-30,C100123,P1003,SKU2064,1,Web,Express,5,Delivered,0.157,3683.44,578.3,3105.14,1674.16
O510298,2025-06-21,C100282,P1001,SKU2022,2,Web,Standard,5,Delivered,0.063,1855.56,116.9,1738.66,1452.02
O510299,2025-05-22,C100028,P1005,SKU2054,3,Mobile,Express,2,Delivered,0.101,12440.22,1256.46,11183.76,6982.56
O510300,2024-03-02,C100541,P1003,SKU2072,3,Mobile,Express,3,Delivered,0.181,4982.25,901.79,4080.46,3403.53
O510301,2024-07-04,C100537,P1019,SKU2071,2,Web,Standard,3,Delivered,0.061,4140.16,252.55,3887.61,3618.5
O510302,2024-12-09,C100176,P1022,SKU2020,4,Web,Express,1,Delivered,0.023,17126.72,393.91,16732.81,8597.24
O510303,2024-02-16,C100700,P1015,SKU2079,3,Web,Standard,4,Delivered,0.178,11518.53,2050.3,9468.23,6929.34
O510304,2024-09-07,C100474,P1018,SKU2112,1,Marketplace,Standard,2,Delivered,0.102,2890.44,294.82,2595.62,1586.03
O510305,2024-10-08,C100251,P1019,SKU2043,5,Mobile,Standard,4,Delivered,0.031,3940.2,122.15,3818.05,3394.85
O510306,2025-12-15,C100155,P1021,SKU2014,2,Web,Express,5,Delivered,0.12,6975.8,837.1,6138.7,557.02
O510307,2024-08-19,C100343,P1002,SKU2060,4,Mobile,Standard,2,Delivered,0.14,16074.28,2250.4,13823.88,8195.84
O510308,2025-12-11,C100768,P1024,SKU2074,2,Mobile,Standard,2,Delivered,0.006,4064.3,24.39,4039.91,610.34
O510309,2025-05-26,C100002,P1011,SKU2047,4,Mobile,Standard,5,Delivered,0.198,15050.36,2979.97,12070.39,8413.72
O510310,2025-05-21,C100016,P1013,SKU2071,2,Marketplace,Standard,4,Returned,0.123,4140.16,509.24,3630.92,3618.5
O510311,2025-08-22,C100330,P1019,SKU2091,2,Mobile,Standard,5,Cancelled,0.006,6922.38,41.53,6880.85,3555.84
O510312,2025-09-07,C100735,P1012,SKU2069,1,Web,Standard,2,Returned,0.215,1290.99,277.56,1013.43,842.0
O510313,2024-06-11,C100225,P1006,SKU2095,5,Marketplace,Standard,4,Delivered,0.146,6611.6,965.29,5646.31,4402.95
O510314,2024-11-03,C100597,P1000,SKU2017,4,Web,Standard,2,Delivered,0.241,12151.68,2928.55,9223.13,7747.84
O510315,2025-01-21,C100459,P1004,SKU2035,4,B2B,Standard,3,In-Transit,0.07,15562.08,1089.35,14472.73,4293.88
O510316,2025-12-15,C100159,P1002,SKU2066,4,B2B,Standard,1,In-Transit,0.103,11675.88,1202.62,10473.26,9383.12
O510317,2024-01-30,C100726,P1009,SKU2031,1,Web,Standard,3,Delivered,0.166,3584.12,594.96,2989.16,2239.67
O510318,2024-12-14,C100130,P1019,SKU2119,3,Marketplace,Standard,7,Returned,0.228,13743.96,3133.62,10610.34,7251.6
O510319,2024-06-05,C100404,P1008,SKU2081,5,B2B,Standard,4,Delivered,0.198,17417.45,3448.66,13968.79,1646.75
O510320,2024-05-31,C100530,P1014,SKU2049,2,B2B,Standard,1,Delivered,0.161,5118.82,824.13,4294.69,2679.66
O510321,2025-07-10,C100540,P1004,SKU2092,1,Web,Standard,5,In-Transit,0.199,3355.28,667.7,2687.58,214.53
O510322,2024-05-27,C100683,P1014,SKU2117,5,Web,Standard,3,Delivered,0.024,6387.4,153.3,6234.1,4891.15
O510323,2025-08-02,C100564,P1023,SKU2001,1,Mobile,Standard,3,Delivered,0.181,3646.41,660.0,2986.41,820.72
O510324,2025-12-27,C100525,P1007,SKU2066,4,Mobile,Express,2,Returned,0.145,11675.88,1693.0,9982.88,9383.12
O510325,2025-07-21,C100121,P1012,SKU2051,5,Web,Express,3,Delivered,0.069,11935.1,823.52,11111.58,10273.3
O510326,2024-05-04,C100245,P1024,SKU2090,4,Web,Express,2,Delivered,0.06,4722.68,283.36,4439.32,2682.4
O510327,2024-04-14,C100277,P1015,SKU2036,1,Mobile,Standard,7,Cancelled,0.072,2856.08,205.64,2650.44,680.56
O510328,2024-11-15,C100296,P1009,SKU2039,5,Web,Standard,4,Delivered,0.031,7016.9,217.52,6799.38,4561.15
O510329,2025-02-06,C100090,P1003,SKU2091,1,Mobile,Standard,7,Delivered,0.068,3461.19,235.36,3225.83,1777.92
O510330,2025-07-22,C100076,P1023,SKU2106,5,Web,Standard,1,Delivered,0.018,1414.3,25.46,1388.84,992.75
O510331,2024-11-04,C100352,P1015,SKU2017,1,Mobile,Standard,1,Delivered,0.168,3037.92,510.37,2527.55,1936.96
O510332,2024-05-02,C100578,P1001,SKU2073,3,Mobile,Standard,4,Delivered,0.128,6986.01,894.21,6091.8,1298.73
O510333,2025-12-25,C100709,P1013,SKU2093,5,Mobile,Standard,4,Delivered,0.032,2143.0,68.58,2074.42,724.7
O510334,2025-10-23,C100752,P1024,SKU2019,2,Web,Standard,4,Delivered,0.174,6973.38,1213.37,5760.01,3051.82
O510335,2025-04-23,C100384,P1023,SKU2079,1,Mobile,Standard,4,Delivered,0.045,3839.51,172.78,3666.73,2309.78
O510336,2025-05-23,C100718,P1004,SKU2117,1,Web,Express,1,Delivered,0.124,1277.48,158.41,1119.07,978.23
O510337,2025-11-14,C100364,P1010,SKU2101,2,Web,Express,4,Delivered,0.23,3992.96,918.38,3074.58,768.7
O510338,2024-12-13,C100378,P1024,SKU2023,2,Mobile,Standard,5,In-Transit,0.19,6905.12,1311.97,5593.15,2129.46
O510339,2024-04-16,C100167,P1019,SKU2118,2,Mobile,Standard,4,Delivered,0.146,5752.06,839.8,4912.26,2978.84
O510340,2025-03-18,C100502,P1014,SKU2042,3,Web,Express,5,Delivered,0.146,9773.31,1426.9,8346.41,6205.77
O510341,2024-11-25,C100248,P1007,SKU2057,2,B2B,Standard,3,Delivered,0.016,5913.08,94.61,5818.47,3633.1
O510342,2025-08-07,C100388,P1019,SKU2034,3,Marketplace,Standard,2,In-Transit,0.107,7451.49,797.31,6654.18,3843.45
O510343,2025-07-18,C100749,P1014,SKU2083,2,B2B,Express,5,Returned,0.077,6382.94,491.49,5891.45,4742.72
O510344,2024-12-10,C100437,P1013,SKU2015,2,Mobile,Standard,5,Delivered,0.119,5413.98,644.26,4769.72,3315.52
O510345,2024-09-25,C100242,P1023,SKU2085,5,Mobile,Standard,3,Cancelled,0.238,8675.6,2064.79,6610.81,4600.75
O510346,2024-11-04,C100536,P1009,SKU2006,4,Mobile,Standard,2,Delivered,0.197,15791.64,3110.95,12680.69,4456.64
O510347,2025-04-07,C100585,P1015,SKU2101,4,Mobile,Standard,2,Delivered,0.152,7985.92,1213.86,6772.06,1537.4
O510348,2025-04-10,C100485,P1001,SKU2039,2,Mobile,Express,2,Delivered,0.176,2806.76,493.99,2312.77,1824.46
O510349,2025-01-09,C100033,P1017,SKU2062,5,Mobile,Standard,2,Delivered,0.183,15375.9,2813.79,12562.11,6525.0
O510350,2025-01-23,C100180,P1013,SKU2027,2,Web,Standard,5,Delivered,0.114,3598.9,410.27,3188.63,2024.4
O510351,2025-12-26,C100102,P1021,SKU2012,4,Marketplace,Standard,3,Cancelled,0.217,11339.88,2460.75,8879.13,9943.84
O510352,2024-07-04,C100764,P1008,SKU2002,4,Mobile,Standard,3,Delivered,0.154,12781.6,1968.37,10813.23,7784.6
O510353,2024-05-07,C100249,P1023,SKU2117,2,Mobile,Express,3,Delivered,0.185,2554.96,472.67,2082.29,1956.46
O510354,2025-08-07,C100379,P1014,SKU2016,4,Mobile,Express,3,Delivered,0.003,9923.04,29.77,9893.27,534.96
O510355,2025-11-14,C100721,P1005,SKU2006,1,Mobile,Standard,3,Delivered,0.134,3947.91,529.02,3418.89,1114.16
O510356,2025-03-20,C100792,P1004,SKU2061,2,Mobile,Standard,3,Delivered,0.091,1528.38,139.08,1389.3,430.88
O510357,2024-10-20,C100175,P1004,SKU2115,3,Mobile,Standard,5,In-Transit,0.014,7998.42,111.98,7886.44,4074.21
O510358,2024-09-11,C100687,P1007,SKU2009,4,Web,Standard,2,Delivered,0.162,9132.32,1479.44,7652.88,3222.92
O510359,2024-12-08,C100581,P1013,SKU2030,2,Web,Standard,5,Delivered,0.232,1884.2,437.13,1447.07,1424.68
O510360,2024-02-08,C100491,P1021,SKU2066,4,Web,Standard,3,Delivered,0.183,11675.88,2136.69,9539.19,9383.12
O510361,2025-01-21,C100134,P1024,SKU2059,4,Mobile,Express,7,Delivered,0.02,10467.2,209.34,10257.86,6059.0
O510362,2024-07-16,C100552,P1016,SKU2017,5,Mobile,Standard,4,Delivered,0.014,15189.6,212.65,14976.95,9684.8
O510363,2024-07-12,C100490,P1012,SKU2114,1,Web,Standard,7,Delivered,0.086,2124.06,182.67,1941.39,896.19
O510364,2025-02-13,C100357,P1015,SKU2042,3,Web,Standard,7,In-Transit,0.06,9773.31,586.4,9186.91,6205.77
O510365,2025-12-05,C100469,P1008,SKU2081,4,Marketplace,Standard,3,Delivered,0.007,13933.96,97.54,13836.42,1317.4
O510366,2024-05-30,C100168,P1006,SKU2054,3,Web,Standard,3,Delivered,0.01,12440.22,124.4,12315.82,6982.56
O510367,2025-10-28,C100497,P1013,SKU2070,2,Mobile,Standard,2,In-Transit,0.086,7890.48,678.58,7211.9,2979.42
O510368,2025-01-14,C100122,P1020,SKU2108,3,Mobile,Express,3,Delivered,0.033,10663.29,351.89,10311.4,2020.95
O510369,2025-12-12,C100229,P1001,SKU2039,3,Mobile,Express,3,In-Transit,0.049,4210.14,206.3,4003.84,2736.69
O510370,2024-10-06,C100395,P1002,SKU2097,3,Web,Standard,3,Delivered,0.217,3000.12,651.03,2349.09,841.05
O510371,2025-12-29,C100129,P1004,SKU2035,5,Marketplace,Standard,2,Delivered,0.248,19452.6,4824.24,14628.36,5367.35
O510372,2025-04-27,C100730,P1005,SKU2038,3,Web,Standard,2,Delivered,0.201,3857.7,775.4,3082.3,1265.73
O510373,2025-05-04,C100709,P1003,SKU2003,2,Mobile,Standard,5,Delivered,0.058,4695.28,272.33,4422.95,3847.3
O510374,2025-02-15,C100379,P1003,SKU2041,1,Mobile,Standard,5,In-Transit,0.044,2935.65,129.17,2806.48,1062.85
O510375,2024-11-26,C100455,P1000,SKU2070,1,Mobile,Express,5,Delivered,0.145,3945.24,572.06,3373.18,1489.71
O510376,2025-01-18,C100233,P1008,SKU2076,3,Mobile,Standard,2,Delivered,0.196,6113.13,1198.17,4914.96,3496.83
O510377,2025-09-13,C100169,P1018,SKU2051,2,B2B,Standard,7,Delivered,0.164,4774.04,782.94,3991.1,4109.32
O510378,2025-08-02,C100768,P1003,SKU2042,1,Web,Express,2,Returned,0.201,3257.77,654.81,2602.96,2068.59
O510379,2024-01-18,C100330,P1008,SKU2026,2,Web,Standard,2,Delivered,0.122,2537.42,309.57,2227.85,1399.54
O510380,2025-05-22,C100762,P1024,SKU2108,2,Mobile,Standard,2,Delivered,0.247,7108.86,1755.89,5352.97,1347.3
O510381,2025-09-01,C100053,P1004,SKU2046,3,Mobile,Express,2,Cancelled,0.197,9281.91,1828.54,7453.37,7261.8
O510382,2025-06-27,C100085,P1024,SKU2036,1,Web,Express,3,Returned,0.013,2856.08,37.13,2818.95,680.56
