shipment_id,order_id,partner_id,pickup_date,delivery_date,promised_delivery_date,sla_breached,shipment_status
S709179,O509975,P1006,2025-02-07,2025-02-12,2025-02-09,True,Delivered
S709180,O509976,P1023,2024-05-04,2024-05-06,2024-05-05,True,Delivered
S709181,O509977,P1003,2025-07-17,2025-07-25,2025-07-23,True,Delivered
S709182,O509978,P1021,2024-10-05,2024-10-09,2024-10-04,True,Delivered
S709183,O509979,P1009,2024-08-03,2024-08-07,2024-08-07,False,Delivered
S709184,O509980,P1015,2024-02-12,2024-02-16,2024-02-15,True,In-Transit
S709185,O509981,P1021,2025-07-31,2025-08-06,2025-08-03,True,Delivered
S709186,O509982,P1003,2024-10-16,2024-10-21,2024-10-19,True,Delivered
S709187,O509983,P1008,2024-07-13,2024-07-17,2024-07-15,True,Cancelled
S709188,O509984,P1023,2025-09-11,2025-09-13,2025-09-11,True,Delivered-Returned
S709189,O509985,P1003,2024-01-16,2024-01-19,2024-01-19,False,Delivered-Returned
S709190,O509986,P1002,2024-12-08,2024-12-11,2024-12-11,False,Delivered
S709191,O509988,P1000,2024-04-04,2024-04-06,2024-04-05,True,Delivered
S709192,O509989,P1024,2024-01-18,2024-01-24,2024-01-19,True,Delivered
S709193,O509990,P1022,2024-05-18,2024-05-21,2024-05-18,True,Delivered
S709194,O509991,P1004,2025-11-23,2025-12-01,2025-11-25,True,Delivered
S709195,O509992,P1004,2024-11-21,2024-11-24,2024-11-26,False,Delivered
S709196,O509993,P1019,2025-12-31,2026-01-02,2026-01-04,False,Delivered
S709197,O509994,P1013,2024-07-16,2024-07-23,2024-07-16,True,Cancelled
S709198,O509995,P1020,2025-07-12,2025-07-15,2025-07-13,True,Delivered
S709199,O509996,P1024,2024-03-07,2024-03-14,2024-03-09,True,Delivered
S709200,O509997,P1010,2024-03-20,2024-03-26,2024-03-24,True,In-Transit
S709201,O509998,P1006,2024-01-13,2024-01-19,2024-01-16,True,Delivered
S709202,O509999,P1015,2025-10-19,2025-10-23,2025-10-22,True,Delivered
S709203,O510000,P1015,2025-05-05,2025-05-12,2025-05-09,True,Delivered
S709204,O510001,P1010,2025-06-29,2025-07-01,2025-06-29,True,Delivered
S709205,O510002,P1007,2025-11-10,2025-11-14,2025-11-11,True,Delivered-Returned
S709206,O510003,P1006,2024-09-01,2024-09-09,2024-09-01,True,Delivered
S709207,O510004,P1013,2025-06-13,2025-06-16,2025-06-15,True,Delivered
S709208,O510005,P1010,2025-01-04,2025-01-10,2025-01-05,True,Delivered
S709209,O510006,P1011,2025-02-02,2025-02-06,2025-02-04,True,In-Transit
S709210,O510007,P1002,2025-04-29,2025-05-02,2025-04-30,True,In-Transit
S709211,O510009,P1017,2024-01-20,2024-01-25,2024-01-21,True,Delivered
S709212,O510010,P1022,2024-02-25,2024-02-27,2024-02-29,False,Delivered
S709213,O510011,P1020,2025-01-01,2025-01-04,2025-01-03,True,Delivered
S709214,O510012,P1015,2025-02-22,2025-02-28,2025-02-25,True,Delivered-Returned
S709215,O510013,P1007,2025-06-20,2025-06-22,2025-06-26,False,Delivered
S709216,O510014,P1016,2025-02-24,2025-03-04,2025-02-26,True,Delivered
S709217,O510016,P1023,2024-09-26,2024-10-02,2024-09-30,True,Delivered
S709218,O510017,P1005,2024-11-20,2024-11-23,2024-11-25,False,In-Transit
S709219,O510018,P1000,2025-12-22,2025-12-28,2025-12-22,True,Delivered
S709220,O510019,P1003,2025-01-24,2025-01-25,2025-01-27,False,Delivered
S709221,O510020,P1004,2025-04-09,2025-04-16,2025-04-12,True,Delivered
S709222,O510021,P1016,2025-06-23,2025-06-26,2025-06-24,True,Delivered
S709223,O510022,P1003,2024-09-23,2024-09-27,2024-09-23,True,Delivered
S709224,O510023,P1003,2025-12-08,2025-12-17,2025-12-13,True,In-Transit
S709225,O510024,P1009,2025-05-10,2025-05-14,2025-05-13,True,Delivered
S709226,O510025,P1019,2025-09-14,2025-09-16,2025-09-14,True,Delivered
S709227,O510026,P1010,2025-07-03,2025-07-05,2025-07-03,True,Delivered
S709228,O510028,P1007,2024-01-23,2024-01-25,2024-01-26,False,Delivered
S709229,O510029,P1020,2025-03-02,2025-03-08,2025-03-05,True,Delivered
S709230,O510030,P1010,2024-04-05,2024-04-11,2024-04-09,True,Delivered
S709231,O510031,P1009,2025-03-18,2025-03-23,2025-03-23,False,Cancelled
S709232,O510032,P1019,2025-05-27,2025-06-02,2025-05-30,True,Delivered
S709233,O510033,P1009,2025-02-03,2025-02-06,2025-02-06,False,In-Transit
S709234,O510034,P1008,2024-08-13,2024-08-16,2024-08-16,False,Delivered
S709235,O510035,P1018,2024-02-14,2024-02-20,2024-02-20,False,Delivered
S709236,O510036,P1008,2025-05-07,2025-05-11,2025-05-08,True,Delivered
S709237,O510037,P1012,2025-05-25,2025-05-28,2025-05-27,True,Delivered
S709238,O510038,P1016,2024-12-15,2024-12-20,2024-12-18,True,Delivered
S709239,O510039,P1005,2025-06-09,2025-06-12,2025-06-10,True,Delivered
S709240,O510040,P1003,2025-07-25,2025-07-30,2025-07-26,True,Delivered
S709241,O510041,P1021,2025-01-10,2025-01-14,2025-01-11,True,Delivered-Returned
S709242,O510042,P1007,2024-02-04,2024-02-07,2024-02-08,False,In-Transit
S709243,O510043,P1008,2025-09-28,2025-09-30,2025-10-03,False,Delivered
S709244,O510044,P1014,2024-12-07,2024-12-13,2024-12-10,True,In-Transit
S709245,O510045,P1002,2025-05-07,2025-05-12,2025-05-08,True,Delivered-Returned
S709246,O510046,P1001,2025-10-29,2025-11-04,2025-10-30,True,Delivered
S709247,O510047,P1010,2024-09-22,2024-09-23,2024-09-25,False,Delivered
S709248,O510048,P1024,2025-03-30,2025-04-01,2025-04-01,False,Delivered-Returned
S709249,O510049,P1014,2024-01-16,2024-01-22,2024-01-18,True,Delivered
S709250,O510050,P1014,2025-10-09,2025-10-11,2025-10-12,False,Delivered
S709251,O510051,P1015,2024-02-14,2024-02-21,2024-02-20,True,Delivered
S709252,O510052,P1021,2025-01-31,2025-02-02,2025-02-06,False,Delivered
S709253,O510053,P1020,2024-09-16,2024-09-18,2024-09-17,True,Delivered
S709254,O510054,P1000,2024-01-29,2024-02-05,2024-01-31,True,Delivered
S709255,O510056,P1013,2025-11-15,2025-11-20,2025-11-19,True,Delivered
S709256,O510057,P1005,2024-05-03,2024-05-06,2024-05-03,True,Delivered
S709257,O510058,P1024,2024-08-03,2024-08-06,2024-08-03,True,Delivered
S709258,O510059,P1006,2024-05-18,2024-05-20,2024-05-21,False,Delivered
S709259,O510060,P1020,2024-04-02,2024-04-04,2024-04-04,False,Delivered
S709260,O510061,P1002,2024-06-19,2024-06-27,2024-06-22,True,Delivered
S709261,O510062,P1015,2025-02-23,2025-02-24,2025-02-27,False,Cancelled
S709262,O510065,P1002,2025-07-19,2025-07-25,2025-07-20,True,Delivered
S709263,O510066,P1003,2025-06-07,2025-06-12,2025-06-08,True,Delivered
S709264,O510067,P1015,2024-10-08,2024-10-12,2024-10-09,True,Delivered
S709265,O510068,P1021,2025-10-21,2025-10-24,2025-10-22,True,Delivered
S709266,O510069,P1014,2024-05-05,2024-05-08,2024-05-07,True,Delivered
S709267,O510070,P1002,2025-05-26,2025-06-02,2025-05-30,True,Delivered-Returned
S709268,O510071,P1019,2024-03-24,2024-04-04,2024-03-25,True,In-Transit
S709269,O510072,P1011,2025-07-15,2025-07-18,2025-07-16,True,Delivered
S709270,O510073,P1001,2024-03-04,2024-03-11,2024-03-09,True,In-Transit
S709271,O510074,P1009,2024-06-08,2024-06-12,2024-06-11,True,Delivered
S709272,O510075,P1005,2024-10-15,2024-10-21,2024-10-16,True,Delivered
S709273,O510076,P1024,2025-05-22,2025-05-28,2025-05-26,True,Delivered
S709274,O510077,P1022,2024-02-04,2024-02-12,2024-02-06,True,Delivered
S709275,O510078,P1002,2024-07-08,2024-07-12,2024-07-09,True,Cancelled
S709276,O510079,P1014,2024-09-02,2024-09-07,2024-09-07,False,Delivered-Returned
S709277,O510080,P1000,2025-06-19,2025-06-21,2025-06-23,False,Delivered
S709278,O510081,P1011,2025-12-04,2025-12-08,2025-12-06,True,Delivered-Returned
S709279,O510082,P1003,2025-03-24,2025-03-31,2025-03-26,True,Delivered
S709280,O510083,P1018,2025-01-06,2025-01-13,2025-01-08,True,Delivered
S709281,O510084,P1001,2024-09-03,2024-09-08,2024-09-06,True,Delivered
S709282,O510086,P1005,2024-03-20,2024-03-26,2024-03-21,True,Delivered
S709283,O510087,P1006,2024-04-06,2024-04-10,2024-04-07,True,Delivered
S709284,O510089,P1022,2024-07-16,2024-07-21,2024-07-17,True,Delivered
S709285,O510091,P1002,2025-11-23,2025-12-01,2025-11-25,True,Cancelled
S709286,O510093,P1024,2024-10-07,2024-10-08,2024-10-12,False,Delivered
S709287,O510094,P1012,2024-06-05,2024-06-10,2024-06-05,True,Delivered-Returned
S709288,O510095,P1004,2025-04-20,2025-04-22,2025-04-23,False,Delivered
S709289,O510096,P1003,2024-07-06,2024-07-08,2024-07-07,True,Cancelled
S709290,O510097,P1006,2025-12-14,2025-12-21,2025-12-15,True,Delivered
S709291,O510098,P1017,2024-12-15,2024-12-20,2024-12-19,True,Delivered
S709292,O510099,P1002,2025-02-08,2025-02-11,2025-02-09,True,Delivered
S709293,O510100,P1016,2025-10-22,2025-10-31,2025-10-27,True,Delivered
S709294,O510101,P1020,2024-08-11,2024-08-15,2024-08-14,True,Delivered
S709295,O510102,P1003,2024-12-10,2024-12-14,2024-12-15,False,Delivered
S709296,O510103,P1024,2025-01-25,2025-01-29,2025-01-24,True,Delivered
S709297,O510104,P1024,2024-07-17,2024-07-20,2024-07-20,False,Delivered
S709298,O510105,P1007,2024-02-09,2024-02-15,2024-02-12,True,Delivered
S709299,O510106,P1002,2024-07-26,2024-08-01,2024-07-31,True,Delivered
S709300,O510107,P1008,2024-03-25,2024-03-28,2024-03-28,False,Delivered
S709301,O510108,P1006,2025-05-08,2025-05-15,2025-05-11,True,Delivered
S709302,O510109,P1006,2024-01-07,2024-01-09,2024-01-09,False,Delivered
S709303,O510110,P1023,2024-08-20,2024-08-24,2024-08-22,True,Delivered
S709304,O510111,P1003,2025-10-08,2025-10-13,2025-10-12,True,Delivered
S709305,O510112,P1007,2025-02-21,2025-02-28,2025-02-20,True,Delivered
S709306,O510113,P1019,2025-05-07,2025-05-11,2025-05-12,False,Delivered-Returned
S709307,O510114,P1001,2025-05-03,2025-05-06,2025-05-07,False,Cancelled
S709308,O510115,P1001,2024-08-07,2024-08-10,2024-08-09,True,Delivered
S709309,O510116,P1007,2025-04-09,2025-04-14,2025-04-11,True,Delivered
S709310,O510117,P1024,2024-06-11,2024-06-18,2024-06-15,True,Delivered
S709311,O510118,P1020,2025-04-10,2025-04-16,2025-04-12,True,Delivered
S709312,O510119,P1023,2025-05-16,2025-05-24,2025-05-16,True,Cancelled
S709313,O510120,P1021,2025-10-04,2025-10-08,2025-10-06,True,Delivered
S709314,O510121,P1002,2025-11-04,2025-11-07,2025-11-04,True,Delivered
S709315,O510122,P1010,2024-01-19,2024-01-24,2024-01-21,True,Delivered
S709316,O510123,P1013,2024-08-07,2024-08-11,2024-08-08,True,Delivered
S709317,O510124,P1004,2025-02-03,2025-02-06,2025-02-08,False,Delivered
S709318,O510125,P1024,2024-08-23,2024-08-25,2024-08-28,False,Delivered
S709319,O510126,P1015,2025-03-30,2025-04-05,2025-04-02,True,Delivered
S709320,O510127,P1021,2025-09-18,2025-09-21,2025-09-18,True,Delivered
S709321,O510128,P1006,2024-07-09,2024-07-12,2024-07-09,True,Delivered
S709322,O510129,P1017,2025-10-15,2025-10-20,2025-10-22,False,Delivered
S709323,O510130,P1002,2025-10-08,2025-10-16,2025-10-10,True,Delivered
S709324,O510131,P1000,2025-11-01,2025-11-06,2025-11-02,True,In-Transit
S709325,O510132,P1016,2024-02-25,2024-02-27,2024-02-27,False,Delivered
S709326,O510133,P1001,2024-08-02,2024-08-07,2024-08-06,True,Delivered
S709327,O510134,P1006,2024-03-31,2024-04-02,2024-04-04,False,Delivered
S709328,O510135,P1019,2024-03-29,2024-04-07,2024-03-31,True,Delivered
S709329,O510136,P1012,2024-02-09,2024-02-18,2024-02-12,True,Delivered
S709330,O510137,P1009,2024-11-19,2024-11-23,2024-11-19,True,Delivered
S709331,O510138,P1007,2024-03-06,2024-03-11,2024-03-11,False,Delivered
S709332,O510139,P1016,2024-08-04,2024-08-10,2024-08-09,True,Delivered
S709333,O510140,P1023,2025-12-20,2025-12-24,2025-12-23,True,Delivered
S709334,O510141,P1018,2025-10-10,2025-10-12,2025-10-11,True,Delivered
S709335,O510142,P1008,2025-11-17,2025-11-24,2025-11-18,True,Delivered
S709336,O510143,P1010,2024-01-28,2024-01-31,2024-01-31,False,Delivered
S709337,O510144,P1002,2025-04-29,2025-05-04,2025-05-01,True,Delivered
S709338,O510145,P1003,2025-04-10,2025-04-12,2025-04-10,True,Delivered
S709339,O510146,P1006,2024-04-08,2024-04-13,2024-04-12,True,In-Transit
S709340,O510147,P1009,2025-10-26,2025-11-02,2025-10-26,True,Delivered
S709341,O510148,P1024,2024-10-24,2024-10-25,2024-10-23,True,Delivered
S709342,O510149,P1021,2025-12-15,2025-12-17,2025-12-19,False,Delivered
S709343,O510150,P1002,2024-03-26,2024-03-31,2024-03-26,True,Delivered
S709344,O510151,P1008,2025-04-22,2025-04-26,2025-04-25,True,Delivered
S709345,O510152,P1001,2024-04-05,2024-04-11,2024-04-08,True,Delivered-Returned
S709346,O510153,P1001,2025-11-25,2025-11-27,2025-11-29,False,Delivered
S709347,O510154,P1009,2025-03-21,2025-03-23,2025-03-21,True,Delivered
S709348,O510155,P1023,2024-02-25,2024-02-28,2024-02-28,False,Delivered
S709349,O510156,P1004,2024-06-07,2024-06-12,2024-06-13,False,In-Transit
S709350,O510157,P1017,2024-09-19,2024-09-23,2024-09-24,False,Cancelled
S709351,O510158,P1009,2024-01-12,2024-01-16,2024-01-12,True,Delivered
S709352,O510159,P1013,2024-01-08,2024-01-13,2024-01-08,True,Delivered
S709353,O510160,P1021,2025-11-09,2025-11-13,2025-11-09,True,Delivered
S709354,O510161,P1020,2025-12-20,2025-12-27,2025-12-23,True,Delivered
S709355,O510162,P1020,2025-01-26,2025-01-30,2025-01-29,True,In-Transit
S709356,O510163,P1010,2025-10-21,2025-10-27,2025-10-24,True,In-Transit
S709357,O510164,P1001,2025-04-23,2025-04-29,2025-04-28,True,Delivered
S709358,O510165,P1024,2024-01-21,2024-01-28,2024-01-24,True,Delivered
S709359,O510166,P1024,2025-06-06,2025-06-13,2025-06-09,True,Delivered
S709360,O510167,P1021,2024-01-14,2024-01-17,2024-01-15,True,Delivered
S709361,O510168,P1011,2025-08-19,2025-08-26,2025-08-24,True,Cancelled
S709362,O510169,P1007,2024-09-25,2024-10-02,2024-09-28,True,Delivered
S709363,O510170,P1004,2024-04-13,2024-04-16,2024-04-20,False,Delivered
S709364,O510171,P1009,2024-07-09,2024-07-15,2024-07-09,True,Delivered
S709365,O510172,P1008,2025-05-14,2025-05-18,2025-05-16,True,Delivered
S709366,O510173,P1006,2025-09-11,2025-09-14,2025-09-12,True,Delivered
S709367,O510174,P1023,2025-02-23,2025-02-26,2025-02-25,True,Delivered
S709368,O510175,P1016,2024-04-29,2024-05-08,2024-04-30,True,Delivered
S709369,O510176,P1005,2025-10-22,2025-11-02,2025-10-23,True,Delivered
S709370,O510177,P1015,2025-08-02,2025-08-06,2025-08-03,True,In-Transit
S709371,O510178,P1017,2024-10-27,2024-10-31,2024-10-29,True,Delivered
S709372,O510179,P1013,2025-02-09,2025-02-15,2025-02-12,True,Delivered
S709373,O510180,P1023,2025-12-05,2025-12-09,2025-12-08,True,Delivered
S709374,O510181,P1024,2024-10-02,2024-10-03,2024-10-05,False,Delivered
S709375,O510182,P1010,2024-01-20,2024-01-26,2024-01-24,True,Delivered
S709376,O510183,P1011,2024-04-18,2024-04-26,2024-04-19,True,Delivered
S709377,O510185,P1019,2025-12-30,2026-01-03,2026-01-03,False,Delivered-Returned
S709378,O510186,P1023,2025-06-26,2025-06-28,2025-06-27,True,Delivered
S709379,O510187,P1016,2025-03-27,2025-04-03,2025-04-03,False,Delivered
S709380,O510188,P1005,2024-08-25,2024-08-28,2024-08-26,True,Delivered
S709381,O510189,P1012,2024-11-19,2024-11-24,2024-11-24,False,Delivered
S709382,O510190,P1019,2024-01-31,2024-02-08,2024-02-05,True,Delivered
S709383,O510191,P1001,2024-09-29,2024-10-02,2024-09-30,True,Delivered
S709384,O510192,P1014,2025-04-02,2025-04-07,2025-04-02,True,Delivered
S709385,O510193,P1016,2025-10-26,2025-10-31,2025-10-27,True,Delivered
S709386,O510194,P1013,2025-11-06,2025-11-13,2025-11-09,True,Delivered
S709387,O510195,P1016,2025-08-25,2025-08-30,2025-08-26,True,Delivered
S709388,O510196,P1022,2024-01-16,2024-01-21,2024-01-21,False,Delivered
S709389,O510197,P1003,2025-08-15,2025-08-22,2025-08-22,False,Delivered
S709390,O510198,P1014,2024-06-09,2024-06-12,2024-06-11,True,Delivered
S709391,O510199,P1019,2025-03-28,2025-04-01,2025-03-27,True,Delivered
S709392,O510200,P1020,2025-11-24,2025-11-30,2025-11-29,True,Delivered
S709393,O510201,P1011,2025-10-13,2025-10-19,2025-10-14,True,Delivered
S709394,O510202,P1024,2025-05-01,2025-05-07,2025-05-03,True,Cancelled
S709395,O510203,P1008,2024-08-07,2024-08-13,2024-08-10,True,Delivered
S709396,O510205,P1020,2025-05-31,2025-06-02,2025-06-01,True,Delivered
S709397,O510206,P1010,2025-01-11,2025-01-15,2025-01-11,True,Delivered
S709398,O510207,P1008,2024-10-23,2024-10-30,2024-10-26,True,Delivered
S709399,O510208,P1013,2024-10-23,2024-10-30,2024-10-24,True,Delivered
S709400,O510209,P1015,2025-03-14,2025-03-21,2025-03-17,True,Delivered
S709401,O510210,P1024,2024-01-28,2024-02-02,2024-01-30,True,Delivered
S709402,O510211,P1015,2026-01-01,2026-01-06,2025-12-31,True,Delivered
S709403,O510212,P1004,2024-03-17,2024-03-20,2024-03-17,True,Delivered
S709404,O510213,P1001,2025-12-22,2025-12-27,2025-12-24,True,Delivered
S709405,O510214,P1024,2024-01-27,2024-02-02,2024-01-30,True,Cancelled
S709406,O510215,P1010,2025-01-09,2025-01-16,2025-01-11,True,Delivered-Returned
S709407,O510216,P1005,2024-11-01,2024-11-03,2024-11-04,False,Delivered
S709408,O510217,P1005,2025-02-25,2025-02-27,2025-02-27,False,Delivered-Returned
S709409,O510218,P1002,2024-11-12,2024-11-19,2024-11-15,True,Delivered
S709410,O510219,P1004,2025-10-18,2025-10-24,2025-10-21,True,Delivered
S709411,O510220,P1019,2024-01-13,2024-01-21,2024-01-20,True,Delivered
S709412,O510221,P1016,2025-12-22,2025-12-28,2025-12-24,True,Delivered
S709413,O510222,P1014,2025-05-18,2025-05-20,2025-05-23,False,Delivered
S709414,O510223,P1000,2025-07-25,2025-07-28,2025-07-25,True,Delivered
S709415,O510224,P1016,2024-04-14,2024-04-23,2024-04-16,True,Cancelled
S709416,O510225,P1024,2024-02-18,2024-02-19,2024-02-22,False,Delivered
S709417,O510226,P1023,2024-10-18,2024-10-20,2024-10-22,False,Delivered
S709418,O510227,P1009,2024-08-24,2024-08-27,2024-08-26,True,In-Transit
S709419,O510228,P1015,2025-07-28,2025-08-03,2025-07-31,True,Delivered
S709420,O510229,P1007,2025-10-19,2025-10-22,2025-10-20,True,Delivered
S709421,O510230,P1022,2024-11-10,2024-11-14,2024-11-12,True,Delivered
S709422,O510231,P1022,2025-07-15,2025-07-18,2025-07-18,False,Delivered
S709423,O510232,P1005,2024-02-13,2024-02-15,2024-02-17,False,Delivered
S709424,O510233,P1012,2025-06-26,2025-06-30,2025-06-27,True,Delivered
S709425,O510234,P1005,2024-03-13,2024-03-18,2024-03-18,False,Delivered
S709426,O510235,P1015,2025-05-03,2025-05-06,2025-05-06,False,In-Transit
S709427,O510236,P1007,2024-10-08,2024-10-13,2024-10-08,True,Delivered-Returned
S709428,O510237,P1017,2024-11-01,2024-11-06,2024-11-02,True,Delivered
S709429,O510238,P1024,2024-07-23,2024-07-30,2024-07-23,True,Cancelled
S709430,O510239,P1021,2024-10-22,2024-10-29,2024-10-22,True,Delivered
S709431,O510240,P1004,2025-10-03,2025-10-14,2025-10-04,True,Delivered
S709432,O510241,P1003,2025-08-15,2025-08-23,2025-08-17,True,Cancelled
S709433,O510242,P1020,2024-09-05,2024-09-07,2024-09-12,False,Delivered
S709434,O510243,P1002,2024-08-02,2024-08-03,2024-08-05,False,Delivered
S709435,O510244,P1010,2025-01-07,2025-01-09,2025-01-12,False,Delivered
S709436,O510245,P1024,2025-05-17,2025-05-23,2025-05-19,True,Delivered
S709437,O510246,P1011,2024-05-13,2024-05-21,2024-05-16,True,Delivered
S709438,O510247,P1000,2025-06-14,2025-06-16,2025-06-15,True,Cancelled
S709439,O510248,P1024,2025-11-24,2025-12-01,2025-11-29,True,Delivered
S709440,O510249,P1017,2025-09-09,2025-09-14,2025-09-13,True,Delivered
S709441,O510250,P1008,2025-02-06,2025-02-08,2025-02-06,True,Delivered
S709442,O510251,P1015,2024-08-23,2024-08-29,2024-08-24,True,Delivered
S709443,O510252,P1015,2024-08-25,2024-09-02,2024-08-29,True,Delivered
S709444,O510253,P1013,2025-06-26,2025-06-28,2025-07-01,False,Cancelled
S709445,O510254,P1024,2024-11-28,2024-11-30,2024-12-02,False,Delivered
S709446,O510255,P1019,2024-03-19,2024-03-23,2024-03-20,True,Delivered-Returned
S709447,O510256,P1006,2025-05-11,2025-05-17,2025-05-11,True,Delivered
S709448,O510257,P1024,2024-04-10,2024-04-13,2024-04-13,False,Delivered
S709449,O510258,P1024,2025-12-23,2025-12-30,2025-12-25,True,Delivered
S709450,O510259,P1001,2024-11-01,2024-11-06,2024-11-04,True,In-Transit
S709451,O510260,P1007,2024-09-07,2024-09-18,2024-09-10,True,Delivered
S709452,O510261,P1015,2024-02-10,2024-02-15,2024-02-14,True,Delivered
S709453,O510262,P1021,2024-05-02,2024-05-04,2024-05-06,False,Delivered
S709454,O510263,P1017,2025-11-25,2025-11-30,2025-11-25,True,Cancelled
S709455,O510264,P1014,2025-01-28,2025-01-31,2025-01-28,True,Delivered
S709456,O510265,P1007,2025-10-21,2025-10-22,2025-10-24,False,Delivered
S709457,O510266,P1002,2025-12-01,2025-12-02,2025-12-01,True,Delivered
S709458,O510267,P1022,2024-02-07,2024-02-10,2024-02-08,True,Delivered
S709459,O510270,P1024,2024-12-29,2024-12-30,2024-12-30,False,Delivered
S709460,O510271,P1004,2025-01-07,2025-01-15,2025-01-09,True,In-Transit
S709461,O510272,P1006,2025-02-21,2025-02-28,2025-02-22,True,Delivered
S709462,O510273,P1021,2025-05-29,2025-06-03,2025-06-01,True,Delivered
S709463,O510274,P1007,2025-11-17,2025-11-21,2025-11-21,False,Delivered
S709464,O510275,P1023,2025-10-10,2025-10-17,2025-10-13,True,Delivered
S709465,O510276,P1021,2025-04-01,2025-04-09,2025-04-08,True,Delivered
S709466,O510277,P1002,2025-02-26,2025-03-06,2025-02-28,True,Delivered
S709467,O510278,P1011,2024-09-20,2024-09-25,2024-09-22,True,Delivered
S709468,O510279,P1018,2024-03-27,2024-04-02,2024-03-31,True,Delivered
