invoice_id,order_id,customer_id,partner_id,invoice_date,due_date,invoice_amount,invoice_status
INV906044,O510145,C100137,P1003,2025-04-18,2025-05-28,7180.03,Paid
INV906045,O510148,C100475,P1024,2024-10-26,2024-11-12,12376.82,Open
INV906046,O510149,C100692,P1021,2025-12-21,2026-01-19,11639.83,Paid
INV906047,O510150,C100621,P1002,2024-03-29,2024-05-07,574.75,Open
INV906048,O510158,C100788,P1009,2024-01-12,2024-02-05,10057.45,Open
INV906049,O510159,C100693,P1013,2024-01-09,2024-02-17,3910.84,Paid
INV906050,O510160,C100084,P1021,2025-11-16,2025-12-03,1850.18,Paid
INV906051,O510161,C100089,P1020,2025-12-24,2026-02-05,4452.6,Paid
INV906052,O510162,C100160,P1020,2025-01-27,2025-02-23,6771.67,Paid
INV906053,O510164,C100315,P1001,2025-04-27,2025-06-07,10056.2,Open
INV906054,O510166,C100111,P1024,2025-06-10,2025-07-17,17702.69,Paid
INV906055,O510169,C100233,P1007,2024-09-25,2024-10-31,3121.96,Paid
INV906056,O510170,C100034,P1004,2024-04-22,2024-05-29,14568.82,Open
INV906057,O510172,C100258,P1008,2025-05-23,2025-06-07,6650.02,Open
INV906058,O510173,C100324,P1006,2025-09-15,2025-10-06,9355.9,Open
INV906059,O510175,C100158,P1016,2024-04-29,2024-05-29,2944.48,Paid
INV906060,O510176,C100483,P1005,2025-10-20,2025-11-24,19241.92,Paid
INV906061,O510178,C100398,P1017,2024-11-01,2024-12-07,2530.98,Open
INV906062,O510179,C100236,P1013,2025-02-10,2025-03-14,1563.31,Overdue
INV906063,O510180,C100275,P1023,2025-12-14,2026-01-28,8754.62,Paid
INV906064,O510182,C100471,P1010,2024-01-21,2024-02-25,9189.72,Paid
INV906065,O510183,C100107,P1011,2024-04-21,2024-05-09,10291.68,Overdue
INV906066,O510186,C100719,P1023,2025-06-24,2025-07-13,14401.35,Overdue
INV906067,O510187,C100253,P1016,2025-03-30,2025-05-13,12387.4,Open
INV906068,O510188,C100462,P1005,2024-08-29,2024-10-03,4299.87,Open
INV906069,O510189,C100359,P1012,2024-11-22,2024-12-09,6897.09,Open
INV906070,O510191,C100030,P1001,2024-10-02,2024-10-31,8601.76,Open
INV906071,O510192,C100352,P1014,2025-04-01,2025-04-30,7521.12,Overdue
INV906072,O510193,C100799,P1016,2025-10-28,2025-12-04,3684.03,Open
INV906073,O510196,C100426,P1022,2024-01-21,2024-02-21,1461.94,Overdue
INV906074,O510198,C100737,P1014,2024-06-14,2024-07-27,7953.03,Open
INV906075,O510199,C100443,P1019,2025-04-01,2025-05-01,3423.43,Paid
INV906076,O510203,C100365,P1008,2024-08-11,2024-09-09,10982.22,Paid
INV906077,O510205,C100199,P1020,2025-06-06,2025-07-03,17538.91,Open
INV906078,O510206,C100665,P1010,2025-01-18,2025-02-17,6174.75,Open
INV906079,O510207,C100452,P1008,2024-10-28,2024-12-06,2945.34,Open
INV906080,O510208,C100165,P1013,2024-10-24,2024-12-03,1280.35,Overdue
INV906081,O510209,C100386,P1015,2025-03-16,2025-04-02,14266.41,Open
INV906082,O510212,C100568,P1004,2024-03-19,2024-04-24,3691.72,Open
INV906083,O510213,C100787,P1001,2025-12-21,2026-01-25,2137.67,Overdue
INV906084,O510215,C100796,P1010,2025-01-12,2025-02-24,13498.43,Overdue
INV906085,O510217,C100449,P1005,2025-03-05,2025-04-03,3348.3,Disputed
INV906086,O510218,C100618,P1002,2024-11-13,2024-12-04,5902.77,Paid
INV906087,O510219,C100054,P1004,2025-10-26,2025-11-29,4931.89,Open
INV906088,O510220,C100561,P1019,2024-01-18,2024-02-29,5455.9,Open
INV906089,O510221,C100453,P1016,2025-12-26,2026-01-21,7103.29,Open
INV906090,O510223,C100761,P1000,2025-07-25,2025-08-18,2673.53,Open
INV906091,O510225,C100740,P1024,2024-02-21,2024-04-02,5952.58,Open
INV906092,O510226,C100454,P1023,2024-10-21,2024-11-22,6100.42,Open
INV906093,O510228,C100522,P1015,2025-08-04,2025-08-31,8871.61,Open
INV906094,O510229,C100152,P1007,2025-10-20,2025-11-10,7493.01,Open
INV906095,O510230,C100719,P1022,2024-11-09,2024-11-30,790.25,Disputed
INV906096,O510231,C100121,P1022,2025-07-25,2025-08-09,5846.68,Paid
INV906097,O510233,C100655,P1012,2025-07-05,2025-07-28,15112.93,Open
INV906098,O510234,C100007,P1005,2024-03-18,2024-04-12,2178.97,Paid
INV906099,O510237,C100270,P1017,2024-11-09,2024-12-18,11121.62,Paid
INV906100,O510239,C100259,P1021,2024-10-30,2024-11-30,5613.46,Disputed
INV906101,O510240,C100299,P1004,2025-10-10,2025-11-02,4146.74,Open
INV906102,O510242,C100499,P1020,2024-09-07,2024-10-08,3800.05,Open
INV906103,O510243,C100706,P1002,2024-08-11,2024-09-15,1425.81,Disputed
INV906104,O510245,C100327,P1024,2025-05-18,2025-06-04,3979.61,Open
INV906105,O510246,C100180,P1011,2024-05-17,2024-06-26,2309.22,Paid
INV906106,O510248,C100777,P1024,2025-11-24,2025-12-30,4231.66,Open
INV906107,O510250,C100755,P1008,2025-02-08,2025-03-04,8367.84,Overdue
INV906108,O510252,C100533,P1015,2024-09-01,2024-10-03,1716.57,Paid
INV906109,O510254,C100522,P1024,2024-12-08,2025-01-21,5469.97,Paid
INV906110,O510255,C100657,P1019,2024-03-20,2024-04-21,2262.16,Paid
INV906111,O510260,C100037,P1007,2024-09-09,2024-10-14,14807.65,Open
INV906112,O510261,C100040,P1015,2024-02-18,2024-03-20,8576.58,Overdue
INV906113,O510262,C100061,P1021,2024-05-07,2024-06-19,15087.14,Paid
INV906114,O510264,C100478,P1014,2025-01-27,2025-02-27,10893.37,Open
INV906115,O510265,C100747,P1007,2025-10-25,2025-12-03,2396.67,Open
INV906116,O510267,C100264,P1022,2024-02-07,2024-02-23,2474.23,Open
INV906117,O510269,C100624,P1011,2025-09-09,2025-10-21,8214.97,Overdue
INV906118,O510272,C100405,P1006,2025-02-28,2025-04-11,8306.56,Open
INV906119,O510273,C100782,P1021,2025-06-05,2025-07-18,4020.47,Paid
INV906120,O510274,C100145,P1007,2025-11-24,2025-12-12,5788.44,Open
INV906121,O510277,C100132,P1002,2025-03-04,2025-03-27,3299.41,Open
INV906122,O510278,C100317,P1011,2024-09-29,2024-11-13,2596.08,Open
INV906123,O510279,C100612,P1018,2024-03-28,2024-04-12,4222.9,Paid
INV906124,O510281,C100655,P1005,2024-01-08,2024-02-02,11109.28,Open
INV906125,O510285,C100690,P1006,2025-11-30,2025-12-16,3421.52,Open
INV906126,O510286,C100163,P1007,2025-02-10,2025-03-25,16575.33,Paid
INV906127,O510289,C100552,P1003,2024-10-08,2024-11-04,13526.19,Open
INV906128,O510292,C100346,P1007,2025-06-21,2025-07-17,10922.45,Disputed
INV906129,O510293,C100357,P1018,2025-11-01,2025-12-10,6340.41,Paid
INV906130,O510294,C100047,P1001,2024-02-12,2024-03-01,1364.63,Open
INV906131,O510295,C100193,P1010,2024-09-02,2024-09-26,12790.52,Paid
INV906132,O510297,C100123,P1003,2025-05-30,2025-06-28,3664.07,Overdue
INV906133,O510298,C100282,P1001,2025-07-01,2025-07-18,2051.62,Paid
INV906134,O510300,C100541,P1003,2024-03-04,2024-03-30,4814.94,Open
INV906135,O510302,C100176,P1022,2024-12-16,2025-01-01,18740.75,Paid
INV906136,O510303,C100700,P1015,2024-02-22,2024-03-20,11172.51,Open
INV906137,O510305,C100251,P1019,2024-10-14,2024-11-21,4008.95,Overdue
INV906138,O510306,C100155,P1021,2025-12-16,2026-01-19,7243.67,Paid
INV906139,O510307,C100343,P1002,2024-08-28,2024-09-25,16312.18,Paid
INV906140,O510309,C100002,P1011,2025-05-27,2025-07-09,14243.06,Overdue
INV906141,O510310,C100016,P1013,2025-05-30,2025-06-20,4284.49,Open
INV906142,O510313,C100225,P1006,2024-06-11,2024-07-25,6662.65,Paid
INV906143,O510318,C100130,P1019,2024-12-24,2025-01-25,12520.2,Open
INV906144,O510319,C100404,P1008,2024-06-12,2024-07-12,15645.04,Open
INV906145,O510322,C100683,P1014,2024-05-28,2024-06-20,7356.24,Open
INV906146,O510323,C100564,P1023,2025-08-04,2025-09-07,3523.96,Open
INV906147,O510324,C100525,P1007,2026-01-05,2026-02-18,11180.83,Paid
INV906148,O510328,C100296,P1009,2024-11-19,2024-12-14,8023.27,Open
INV906149,O510329,C100090,P1003,2025-02-09,2025-03-17,3806.48,Paid
INV906150,O510330,C100076,P1023,2025-07-22,2025-08-17,1638.83,Paid
INV906151,O510331,C100352,P1015,2024-11-14,2024-12-02,2653.93,Open
INV906152,O510332,C100578,P1001,2024-05-11,2024-05-30,7188.32,Paid
INV906153,O510334,C100752,P1024,2025-10-30,2025-11-23,6451.21,Open
INV906154,O510337,C100364,P1010,2025-11-15,2025-12-21,3443.53,Open
INV906155,O510339,C100167,P1019,2024-04-25,2024-05-28,5796.47,Paid
INV906156,O510341,C100248,P1007,2024-12-02,2025-01-12,6516.69,Paid
INV906157,O510344,C100437,P1013,2024-12-17,2025-01-12,5008.21,Open
INV906158,O510346,C100536,P1009,2024-11-04,2024-11-19,14202.37,Overdue
INV906159,O510347,C100585,P1015,2025-04-10,2025-05-01,7110.66,Open
INV906160,O510348,C100485,P1001,2025-04-15,2025-05-14,2590.3,Paid
INV906161,O510353,C100249,P1023,2024-05-13,2024-06-03,2457.1,Paid
INV906162,O510354,C100379,P1014,2025-08-09,2025-08-31,11080.46,Overdue
INV906163,O510355,C100721,P1005,2025-11-17,2025-12-30,3829.16,Overdue
INV906164,O510356,C100792,P1004,2025-03-22,2025-05-02,1556.02,Open
INV906165,O510357,C100175,P1004,2024-10-29,2024-11-26,9306.0,Paid
INV906166,O510359,C100581,P1013,2024-12-17,2025-01-17,1620.72,Open
INV906167,O510360,C100491,P1021,2024-02-14,2024-03-06,10683.89,Paid
INV906168,O510361,C100134,P1024,2025-01-25,2025-02-17,11488.8,Overdue
INV906169,O510362,C100552,P1016,2024-07-22,2024-09-01,17672.8,Paid
INV906170,O510363,C100490,P1012,2024-07-13,2024-08-19,2174.36,Open
INV906171,O510365,C100469,P1008,2025-12-06,2026-01-05,15496.79,Disputed
INV906172,O510366,C100168,P1006,2024-06-01,2024-06-25,13793.72,Open
INV906173,O510368,C100122,P1020,2025-01-22,2025-03-02,10826.97,Paid
INV906174,O510370,C100395,P1002,2024-10-12,2024-11-26,2630.98,Open
INV906175,O510371,C100129,P1004,2026-01-06,2026-01-24,16383.76,Open
INV906176,O510376,C100233,P1008,2025-01-24,2025-02-16,5799.65,Paid
INV906177,O510377,C100169,P1018,2025-09-22,2025-10-26,4709.5,Open
INV906178,O510378,C100768,P1003,2025-08-10,2025-09-01,2915.32,Open
INV906179,O510379,C100330,P1008,2024-01-24,2024-03-09,2628.86,Open
INV906180,O510382,C100085,P1024,2025-06-27,2025-07-17,3326.36,Overdue
INV906181,O510384,C100625,P1018,2024-09-06,2024-09-30,10339.34,Open
INV906182,O510385,C100339,P1008,2025-05-07,2025-06-15,9894.56,Open
INV906183,O510386,C100671,P1008,2025-04-30,2025-06-01,3282.15,Paid
INV906184,O510388,C100684,P1003,2024-10-24,2024-11-08,2831.92,Paid
INV906185,O510389,C100355,P1007,2024-09-30,2024-11-12,4733.32,Disputed
INV906186,O510391,C100511,P1000,2024-01-24,2024-02-18,7233.26,Paid
INV906187,O510393,C100742,P1017,2024-11-12,2024-12-20,12658.52,Open
INV906188,O510395,C100562,P1002,2024-10-27,2024-11-13,9561.67,Open
INV906189,O510396,C100251,P1013,2025-11-29,2025-12-20,4873.91,Paid
INV906190,O510397,C100401,P1005,2024-06-14,2024-07-08,2777.25,Disputed
INV906191,O510398,C100369,P1024,2024-10-22,2024-11-23,9226.84,Open
INV906192,O510399,C100616,P1004,2024-07-05,2024-07-31,15070.93,Open
INV906193,O510400,C100318,P1003,2024-08-16,2024-09-28,2984.86,Open
INV906194,O510401,C100223,P1008,2025-03-10,2025-04-02,3745.69,Open
INV906195,O510403,C100535,P1004,2024-08-25,2024-10-05,2626.95,Open
INV906196,O510404,C100677,P1016,2025-05-14,2025-06-13,2817.42,Open
INV906197,O510406,C100454,P1013,2024-06-09,2024-07-15,8795.12,Overdue
INV906198,O510408,C100495,P1002,2024-07-04,2024-07-22,2337.99,Paid
INV906199,O510409,C100499,P1001,2025-03-03,2025-03-26,1209.97,Open
INV906200,O510411,C100154,P1021,2024-05-01,2024-06-05,6938.55,Open
INV906201,O510412,C100635,P1006,2024-02-06,2024-02-27,10176.54,Open
INV906202,O510413,C100550,P1007,2025-01-25,2025-02-10,12683.85,Open
INV906203,O510414,C100532,P1014,2025-12-27,2026-01-19,3969.71,Disputed
INV906204,O510416,C100439,P1015,2025-11-07,2025-12-10,2518.56,Paid
INV906205,O510417,C100050,P1013,2025-04-23,2025-06-01,4714.78,Paid
INV906206,O510419,C100313,P1003,2024-11-16,2024-12-12,6005.19,Open
INV906207,O510422,C100757,P1009,2024-05-27,2024-06-21,1756.36,Paid
INV906208,O510425,C100652,P1011,2024-12-09,2024-12-27,7051.93,Open
INV906209,O510426,C100677,P1023,2025-03-02,2025-04-06,4231.93,Open
INV906210,O510429,C100669,P1003,2025-05-05,2025-06-05,3693.96,Disputed
INV906211,O510431,C100283,P1005,2024-11-23,2024-12-22,2264.15,Disputed
INV906212,O510432,C100365,P1020,2024-09-30,2024-11-02,7519.47,Open
INV906213,O510435,C100488,P1024,2024-11-07,2024-11-25,20423.33,Paid
INV906214,O510436,C100210,P1012,2024-07-15,2024-08-25,550.64,Paid
INV906215,O510437,C100193,P1009,2024-06-26,2024-07-14,2338.72,Paid
INV906216,O510438,C100236,P1004,2024-06-07,2024-07-10,2692.01,Open
INV906217,O510440,C100509,P1006,2025-07-19,2025-08-24,1966.36,Overdue
INV906218,O510442,C100521,P1002,2024-01-28,2024-03-13,3863.84,Paid
INV906219,O510444,C100382,P1023,2024-06-17,2024-07-19,13089.19,Overdue
INV906220,O510445,C100731,P1006,2025-09-08,2025-10-23,4748.6,Open
INV906221,O510446,C100157,P1005,2025-07-12,2025-08-22,6248.08,Paid
INV906222,O510448,C100257,P1003,2024-11-30,2025-01-13,6873.54,Open
INV906223,O510449,C100242,P1002,2024-11-21,2025-01-04,5556.04,Open
INV906224,O510451,C100364,P1013,2024-05-24,2024-06-28,1200.86,Overdue
INV906225,O510452,C100597,P1000,2025-02-21,2025-03-17,7025.86,Open
INV906226,O510454,C100358,P1004,2024-07-06,2024-08-16,4379.78,Overdue
INV906227,O510456,C100393,P1016,2025-02-24,2025-03-24,725.14,Paid
INV906228,O510457,C100308,P1018,2024-10-24,2024-12-03,7102.05,Open
INV906229,O510458,C100333,P1002,2025-08-07,2025-09-03,13170.1,Disputed
INV906230,O510462,C100637,P1021,2025-10-23,2025-11-08,8729.45,Disputed
INV906231,O510463,C100527,P1011,2024-04-06,2024-05-17,7934.1,Open
INV906232,O510466,C100785,P1019,2025-11-09,2025-11-27,2761.28,Paid
INV906233,O510467,C100019,P1000,2025-03-23,2025-04-29,424.83,Open
INV906234,O510468,C100235,P1002,2024-09-24,2024-10-10,12839.01,Open
INV906235,O510469,C100588,P1022,2024-04-25,2024-05-22,3599.73,Paid
INV906236,O510470,C100436,P1019,2025-07-30,2025-08-28,3382.12,Open
INV906237,O510473,C100175,P1010,2024-11-22,2025-01-03,6035.06,Open
INV906238,O510475,C100251,P1010,2024-09-05,2024-09-22,1402.49,Open
INV906239,O510476,C100376,P1015,2025-03-30,2025-04-25,2402.47,Open
INV906240,O510477,C100765,P1018,2024-07-03,2024-08-02,8631.69,Open
INV906241,O510478,C100510,P1009,2024-02-28,2024-04-02,7804.52,Overdue
INV906242,O510482,C100768,P1016,2025-02-09,2025-03-14,19370.02,Disputed
INV906243,O510483,C100511,P1012,2025-07-02,2025-07-25,2113.64,Overdue
INV906244,O510484,C100628,P1009,2024-01-03,2024-01-21,14406.74,Open
INV906245,O510485,C100763,P1009,2024-11-26,2024-12-18,8275.0,Open
INV906246,O510486,C100721,P1009,2024-07-11,2024-07-27,14562.06,Open
INV906247,O510487,C100271,P1023,2024-03-10,2024-04-10,14137.58,Paid
INV906248,O510491,C100301,P1013,2025-01-11,2025-02-14,3428.4,Open
INV906249,O510492,C100658,P1015,2025-07-26,2025-08-27,4349.06,Overdue
INV906250,O510494,C100532,P1012,2025-03-14,2025-04-04,11810.99,Paid
INV906251,O510496,C100569,P1022,2025-04-29,2025-06-06,3260.49,Overdue
INV906252,O510498,C100442,P1021,2024-06-14,2024-07-04,1585.39,Overdue
INV906253,O510499,C100182,P1013,2025-08-01,2025-09-06,4041.35,Paid
INV906254,O510501,C100509,P1021,2025-03-02,2025-04-09,11922.81,Open
INV906255,O510503,C100513,P1021,2025-01-31,2025-02-18,5480.88,Overdue
INV906256,O510505,C100297,P1011,2025-04-21,2025-05-30,12951.27,Open
INV906257,O510506,C100012,P1019,2024-01-14,2024-02-15,1821.98,Open
INV906258,O510507,C100220,P1004,2024-08-04,2024-08-20,12368.72,Open
INV906259,O510510,C100371,P1022,2024-11-24,2025-01-08,7231.84,Paid
INV906260,O510515,C100168,P1022,2025-10-21,2025-11-06,4523.44,Open
INV906261,O510517,C100722,P1002,2025-09-21,2025-10-11,5171.26,Open
INV906262,O510522,C100218,P1021,2025-03-02,2025-03-31,3577.88,Overdue
INV906263,O510523,C100096,P1023,2024-04-01,2024-04-24,4426.31,Open
INV906264,O510526,C100042,P1019,2024-08-02,2024-08-29,18437.57,Paid
INV906265,O510527,C100560,P1004,2024-09-12,2024-10-08,16001.97,Open
INV906266,O510528,C100281,P1001,2024-12-01,2025-01-05,3228.27,Paid
INV906267,O510529,C100440,P1010,2025-02-27,2025-03-31,7025.12,Overdue
INV906268,O510531,C100616,P1011,2024-09-14,2024-10-21,7394.45,Open
INV906269,O510532,C100609,P1005,2025-06-23,2025-07-31,2362.86,Overdue
INV906270,O510533,C100450,P1012,2025-11-28,2025-12-19,4630.47,Open
INV906271,O510534,C100670,P1023,2025-07-02,2025-07-30,9517.22,Paid
INV906272,O510535,C100455,P1006,2024-07-09,2024-08-13,8595.56,Open
INV906273,O510536,C100020,P1010,2025-05-14,2025-06-24,3684.71,Open
INV906274,O510538,C100615,P1007,2024-12-24,2025-01-20,18408.26,Paid
INV906275,O510539,C100339,P1016,2025-04-15,2025-05-25,5553.74,Paid
INV906276,O510541,C100716,P1015,2024-01-08,2024-02-05,8281.06,Open
INV906277,O510542,C100340,P1000,2025-09-06,2025-10-12,7884.88,Overdue
INV906278,O510544,C100585,P1002,2024-04-09,2024-04-27,8306.4,Paid
INV906279,O510545,C100262,P1009,2024-10-03,2024-11-17,5043.06,Paid
INV906280,O510546,C100323,P1021,2024-07-14,2024-08-15,7669.72,Paid
INV906281,O510547,C100623,P1008,2025-12-23,2026-01-12,8318.0,Open
INV906282,O510548,C100178,P1017,2025-11-24,2025-12-29,9094.66,Open
INV906283,O510550,C100269,P1022,2024-11-21,2024-12-27,4001.6,Paid
INV906284,O510551,C100137,P1023,2024-02-10,2024-02-26,2934.41,Open
INV906285,O510553,C100057,P1009,2024-03-12,2024-04-14,3735.69,Paid
INV906286,O510554,C100471,P1007,2025-08-10,2025-09-10,5466.37,Open
INV906287,O510555,C100409,P1015,2024-03-14,2024-04-08,7395.64,Overdue
INV906288,O510556,C100217,P1020,2025-05-20,2025-06-18,8086.65,Open
INV906289,O510557,C100502,P1013,2025-12-02,2025-12-30,7403.2,Paid
INV906290,O510558,C100115,P1018,2024-08-13,2024-08-31,6352.28,Open
INV906291,O510559,C100008,P1021,2025-05-19,2025-06-11,5963.1,Paid
INV906292,O510560,C100381,P1018,2025-10-05,2025-10-24,13184.66,Paid
INV906293,O510562,C100684,P1006,2024-12-04,2024-12-24,3038.88,Paid
INV906294,O510565,C100235,P1021,2025-10-07,2025-11-03,11509.88,Paid
INV906295,O510567,C100077,P1004,2024-06-02,2024-06-26,10798.77,Paid
INV906296,O510568,C100747,P1007,2025-01-29,2025-02-24,967.71,Paid
INV906297,O510573,C100560,P1024,2024-08-06,2024-08-27,9985.3,Open
INV906298,O510575,C100236,P1018,2025-01-05,2025-02-07,11323.41,Overdue
INV906299,O510576,C100607,P1013,2025-11-01,2025-11-26,8371.24,Open
INV906300,O510577,C100210,P1000,2024-06-15,2024-07-30,19210.76,Open
INV906301,O510578,C100331,P1006,2024-07-11,2024-07-29,2656.64,Paid
INV906302,O510580,C100403,P1012,2025-09-19,2025-10-07,9211.78,Open
INV906303,O510582,C100688,P1019,2024-12-02,2024-12-23,5796.86,Open
INV906304,O510583,C100318,P1014,2025-05-26,2025-06-22,15669.63,Open
INV906305,O510585,C100723,P1005,2025-09-14,2025-10-12,3752.03,Paid
INV906306,O510590,C100065,P1023,2024-09-22,2024-10-26,2315.8,Paid
INV906307,O510591,C100107,P1010,2025-06-12,2025-07-22,7262.72,Open
INV906308,O510592,C100304,P1015,2024-01-19,2024-02-24,4802.77,Open
INV906309,O510593,C100524,P1021,2025-01-06,2025-01-29,796.55,Open
INV906310,O510594,C100003,P1016,2025-09-26,2025-10-16,11060.13,Open
INV906311,O510595,C100748,P1006,2024-05-18,2024-06-27,1561.21,Paid
INV906312,O510596,C100794,P1007,2025-08-19,2025-09-19,3350.65,Open
INV906313,O510597,C100062,P1015,2024-10-31,2024-11-16,4173.05,Open
INV906314,O510598,C100077,P1007,2025-10-01,2025-10-20,7358.92,Open
INV906315,O510599,C100678,P1006,2025-04-17,2025-05-09,10415.14,Overdue
INV906316,O510600,C100159,P1014,2024-04-24,2024-06-04,2112.73,Open
INV906317,O510602,C100149,P1006,2024-02-13,2024-03-22,16957.08,Paid
INV906318,O510603,C100561,P1001,2024-06-27,2024-08-07,2633.9,Open
INV906319,O510605,C100147,P1009,2025-10-02,2025-11-14,2989.86,Open
INV906320,O510606,C100318,P1015,2024-02-04,2024-02-21,2737.38,Open
INV906321,O510607,C100480,P1004,2024-10-05,2024-10-21,9608.57,Open
INV906322,O510608,C100792,P1007,2024-03-16,2024-04-18,4056.2,Paid
INV906323,O510612,C100334,P1017,2025-04-23,2025-06-02,11102.34,Open
INV906324,O510614,C100197,P1008,2025-10-13,2025-11-01,3106.46,Disputed
INV906325,O510615,C100494,P1002,2024-09-24,2024-10-25,17768.12,Paid
INV906326,O510620,C100721,P1010,2025-07-10,2025-08-16,9986.23,Overdue
INV906327,O510621,C100562,P1000,2025-05-25,2025-06-22,3169.2,Disputed
INV906328,O510624,C100443,P1011,2025-05-26,2025-06-16,2287.68,Open
INV906329,O510625,C100541,P1007,2024-09-13,2024-10-07,20224.26,Paid
INV906330,O510626,C100498,P1001,2024-08-09,2024-09-09,3305.23,Overdue
INV906331,O510629,C100383,P1024,2024-02-01,2024-02-27,19265.86,Paid
INV906332,O510630,C100573,P1010,2025-08-02,2025-09-13,1156.96,Overdue
INV906333,O510631,C100309,P1002,2024-04-13,2024-05-24,7598.68,Paid
INV906334,O510633,C100773,P1017,2025-03-11,2025-04-01,17791.48,Paid
INV906335,O510635,C100504,P1017,2025-06-05,2025-07-20,7423.33,Open
INV906336,O510638,C100068,P1019,2025-08-19,2025-09-12,6842.44,Paid
INV906337,O510640,C100640,P1019,2025-02-06,2025-03-16,8916.34,Open
INV906338,O510643,C100228,P1012,2025-02-15,2025-03-22,1899.89,Open
INV906339,O510645,C100302,P1020,2025-04-26,2025-05-12,3195.1,Disputed
INV906340,O510646,C100358,P1021,2024-09-25,2024-10-29,18187.87,Paid
INV906341,O510647,C100620,P1006,2025-12-21,2026-01-25,16655.77,Paid
INV906342,O510648,C100691,P1000,2025-05-15,2025-06-11,15725.54,Open
INV906343,O510649,C100755,P1020,2024-11-29,2024-12-17,9555.77,Overdue
INV906344,O510650,C100083,P1005,2025-06-08,2025-07-03,3207.61,Open
INV906345,O510651,C100739,P1024,2025-04-20,2025-06-03,4553.95,Overdue
INV906346,O510654,C100517,P1016,2025-11-16,2025-12-01,2159.06,Open
INV906347,O510655,C100048,P1007,2024-08-26,2024-09-21,4452.94,Paid
INV906348,O510656,C100369,P1000,2024-11-22,2024-12-09,10400.84,Open
INV906349,O510657,C100662,P1021,2024-07-08,2024-08-13,788.84,Open
INV906350,O510658,C100777,P1002,2025-02-27,2025-03-28,6505.25,Open
INV906351,O510659,C100230,P1002,2025-12-24,2026-01-22,6479.62,Open
INV906352,O510661,C100466,P1016,2024-06-03,2024-07-12,4906.15,Paid
INV906353,O510662,C100125,P1003,2025-11-08,2025-12-15,8077.33,Paid
INV906354,O510663,C100782,P1008,2025-08-01,2025-09-15,2550.62,Open
INV906355,O510664,C100262,P1016,2024-11-23,2024-12-23,7819.69,Paid
INV906356,O510665,C100149,P1016,2024-04-24,2024-06-06,2647.94,Paid
INV906357,O510666,C100190,P1009,2024-10-22,2024-11-09,5221.28,Open
