payment_id,invoice_id,payment_date,payment_amount,payment_mode
PAY0004721,INV906436,2025-08-08,10783.86,NEFT
PAY0004722,INV906439,2025-08-04,43.45,Card
PAY0004723,INV906439,2025-08-05,6324.59,NEFT
PAY0004724,INV906439,2025-07-30,6135.76,UPI
PAY0004725,INV906440,2025-12-09,1293.09,UPI
PAY0004726,INV906440,2025-12-20,2444.23,Card
PAY0004727,INV906440,2025-12-13,8984.62,UPI
PAY0004728,INV906443,2025-12-20,4609.31,UPI
PAY0004729,INV906449,2025-09-15,6128.52,NEFT
PAY0004730,INV906449,2025-09-17,4489.35,UPI
PAY0004731,INV906449,2025-09-14,4580.44,Card
PAY0004732,INV906450,2025-01-24,4858.41,Card
PAY0004733,INV906453,2025-06-17,6886.29,Card
PAY0004734,INV906453,2025-06-07,172.82,Wire
PAY0004735,INV906457,2025-11-14,13298.64,Card
PAY0004736,INV906457,2025-11-14,3819.59,Wire
PAY0004737,INV906458,2025-08-18,10599.97,Card
PAY0004738,INV906458,2025-08-14,872.59,UPI
PAY0004739,INV906459,2025-12-24,8917.37,UPI
PAY0004740,INV906460,2025-10-15,3140.6,NEFT
PAY0004741,INV906460,2025-10-25,2487.1,Wire
PAY0004742,INV906461,2025-02-20,1373.65,Card
PAY0004743,INV906461,2025-02-09,7714.1,NEFT
PAY0004744,INV906461,2025-02-19,2479.3,Wire
PAY0004745,INV906463,2025-11-28,6735.99,NEFT
PAY0004746,INV906467,2024-11-02,24.59,UPI
PAY0004747,INV906467,2024-10-22,318.6,UPI
PAY0004748,INV906467,2024-10-28,955.53,UPI
PAY0004749,INV906468,2025-10-05,431.42,Card
PAY0004750,INV906468,2025-09-25,3547.92,NEFT
PAY0004751,INV906469,2025-08-28,7612.51,UPI
PAY0004752,INV906469,2025-09-14,8758.97,Wire
PAY0004753,INV906471,2025-03-07,2722.35,Wire
PAY0004754,INV906471,2025-03-17,836.58,Wire
PAY0004755,INV906475,2025-07-06,574.46,NEFT
PAY0004756,INV906480,2024-08-20,2228.16,NEFT
PAY0004757,INV906480,2024-08-12,628.3,UPI
PAY0004758,INV906485,2024-04-28,6007.99,Wire
PAY0004759,INV906485,2024-04-30,9446.54,Card
PAY0004760,INV906486,2025-08-12,14188.22,Wire
PAY0004761,INV906487,2024-02-04,2516.7,UPI
PAY0004762,INV906487,2024-02-21,2116.46,NEFT
PAY0004763,INV906488,2024-03-28,5108.06,Wire
PAY0004764,INV906488,2024-03-15,6411.82,Wire
PAY0004765,INV906489,2025-12-25,3010.57,Wire
PAY0004766,INV906490,2025-06-01,18.99,UPI
PAY0004767,INV906490,2025-06-02,2651.13,Card
PAY0004768,INV906492,2025-01-24,3535.77,NEFT
PAY0004769,INV906493,2025-01-09,3373.29,Card
PAY0004770,INV906493,2025-01-10,3637.63,NEFT
PAY0004771,INV906497,2025-07-02,9135.72,Wire
PAY0004772,INV906501,2024-08-10,12374.72,UPI
PAY0004773,INV906504,2025-06-08,856.57,UPI
PAY0004774,INV906504,2025-06-17,749.57,Wire
PAY0004775,INV906504,2025-06-07,1634.22,Card
PAY0004776,INV906507,2024-02-27,161.37,Card
PAY0004777,INV906507,2024-02-27,1093.41,UPI
PAY0004778,INV906509,2025-09-05,4682.89,UPI
PAY0004779,INV906509,2025-08-30,31.71,Wire
PAY0004780,INV906511,2024-07-25,4524.61,Card
PAY0004781,INV906511,2024-07-21,2202.48,UPI
PAY0004782,INV906511,2024-07-26,1148.21,Card
PAY0004783,INV906512,2024-11-13,304.78,NEFT
PAY0004784,INV906512,2024-11-25,1063.44,Card
PAY0004785,INV906516,2024-08-08,3997.02,Wire
PAY0004786,INV906524,2025-05-01,2849.96,Wire
PAY0004787,INV906524,2025-04-22,2569.12,Card
PAY0004788,INV906526,2024-12-30,7937.99,Card
PAY0004789,INV906532,2025-09-24,1486.02,Card
PAY0004790,INV906532,2025-09-13,3391.48,NEFT
PAY0004791,INV906532,2025-09-20,1835.17,UPI
PAY0004792,INV906538,2024-10-30,4461.02,UPI
PAY0004793,INV906538,2024-11-05,561.22,Card
PAY0004794,INV906539,2024-05-10,2263.27,UPI
PAY0004795,INV906539,2024-04-28,2067.11,NEFT
PAY0004796,INV906541,2024-12-12,785.47,Wire
PAY0004797,INV906541,2024-12-09,9309.15,UPI
PAY0004798,INV906542,2025-11-11,5340.8,NEFT
PAY0004799,INV906542,2025-11-13,3493.82,Card
PAY0004800,INV906546,2024-06-05,1478.78,UPI
PAY0004801,INV906546,2024-05-31,487.89,UPI
PAY0004802,INV906546,2024-06-08,712.32,UPI
PAY0004803,INV906550,2025-09-18,10330.29,NEFT
PAY0004804,INV906553,2024-03-16,9909.57,NEFT
PAY0004805,INV906554,2025-01-29,6934.97,UPI
PAY0004806,INV906558,2025-05-09,632.76,UPI
PAY0004807,INV906558,2025-05-10,4169.25,UPI
PAY0004808,INV906558,2025-05-25,1390.47,UPI
PAY0004809,INV906561,2025-12-22,3626.38,Card
PAY0004810,INV906561,2025-12-05,1756.48,Card
PAY0004811,INV906561,2025-12-22,3460.45,UPI
PAY0004812,INV906564,2024-01-29,5787.72,UPI
PAY0004813,INV906564,2024-01-31,547.87,Card
PAY0004814,INV906565,2025-08-02,2433.44,UPI
PAY0004815,INV906565,2025-08-09,2597.95,Card
PAY0004816,INV906565,2025-08-12,2944.64,UPI
PAY0004817,INV906566,2024-02-02,377.21,Wire
PAY0004818,INV906566,2024-01-23,1614.58,NEFT
PAY0004819,INV906566,2024-02-01,759.37,Card
PAY0004820,INV906567,2025-06-14,1541.56,Card
PAY0004821,INV906567,2025-06-04,1713.12,NEFT
PAY0004822,INV906567,2025-06-10,531.99,NEFT
PAY0004823,INV906571,2025-09-15,50.84,UPI
PAY0004824,INV906571,2025-09-24,298.74,NEFT
PAY0004825,INV906571,2025-10-01,548.38,Wire
PAY0004826,INV906573,2025-03-31,8891.62,Card
PAY0004827,INV906574,2024-09-07,8.29,NEFT
PAY0004828,INV906574,2024-09-08,781.0,Card
PAY0004829,INV906574,2024-09-05,11499.6,Card
PAY0004830,INV906575,2025-02-22,4310.35,Wire
PAY0004831,INV906575,2025-02-26,1557.71,Card
PAY0004832,INV906577,2024-10-14,5556.37,NEFT
PAY0004833,INV906580,2024-05-30,50.27,Wire
PAY0004834,INV906580,2024-05-19,3757.57,Wire
PAY0004835,INV906580,2024-05-21,6978.63,Wire
PAY0004836,INV906585,2025-03-24,4140.4,NEFT
PAY0004837,INV906585,2025-03-21,458.4,NEFT
PAY0004838,INV906585,2025-03-27,6542.75,UPI
PAY0004839,INV906589,2024-03-18,3869.17,NEFT
PAY0004840,INV906589,2024-03-18,4566.55,NEFT
PAY0004841,INV906589,2024-03-23,8259.3,Card
PAY0004842,INV906591,2025-07-06,5095.64,UPI
PAY0004843,INV906591,2025-07-01,406.32,Card
PAY0004844,INV906591,2025-06-28,917.68,NEFT
PAY0004845,INV906597,2025-03-08,3593.81,Wire
PAY0004846,INV906598,2025-09-03,1160.28,Card
PAY0004847,INV906598,2025-09-01,14106.83,UPI
PAY0004848,INV906602,2024-02-26,9401.71,Wire
PAY0004849,INV906602,2024-02-12,943.12,Card
PAY0004850,INV906603,2025-01-07,998.91,UPI
PAY0004851,INV906603,2025-01-21,1532.61,Card
PAY0004852,INV906606,2024-05-22,3631.46,NEFT
PAY0004853,INV906609,2025-09-13,5225.08,Wire
PAY0004854,INV906609,2025-09-11,7941.11,UPI
PAY0004855,INV906611,2024-12-18,4956.02,Wire
PAY0004856,INV906611,2024-12-25,1845.83,NEFT
PAY0004857,INV906613,2025-05-27,117.06,NEFT
PAY0004858,INV906613,2025-06-05,1987.61,UPI
PAY0004859,INV906613,2025-05-20,122.55,Card
PAY0004860,INV906615,2025-02-27,2227.03,Card
PAY0004861,INV906618,2025-11-25,2245.14,UPI
PAY0004862,INV906618,2025-11-20,788.98,Card
PAY0004863,INV906618,2025-11-26,656.78,NEFT
PAY0004864,INV906620,2024-02-11,6211.05,Card
PAY0004865,INV906623,2025-03-05,12912.12,UPI
PAY0004866,INV906628,2024-06-25,159.75,NEFT
PAY0004867,INV906628,2024-06-24,576.1,Wire
PAY0004868,INV906628,2024-06-25,134.22,UPI
PAY0004869,INV906629,2024-05-26,5096.3,Card
PAY0004870,INV906629,2024-05-19,1278.07,Wire
PAY0004871,INV906629,2024-06-03,4009.88,Wire
PAY0004872,INV906630,2025-02-09,2894.05,UPI
PAY0004873,INV906631,2025-04-23,5276.73,Wire
PAY0004874,INV906632,2025-07-27,2862.5,Card
PAY0004875,INV906636,2024-04-27,3343.68,UPI
PAY0004876,INV906637,2024-02-06,1182.61,Card
PAY0004877,INV906637,2024-02-17,2804.83,Wire
PAY0004878,INV906637,2024-02-20,56.26,NEFT
PAY0004879,INV906640,2024-11-04,3923.7,NEFT
PAY0004880,INV906643,2024-07-20,13264.12,Card
PAY0004881,INV906653,2026-01-05,2091.34,Card
PAY0004882,INV906653,2026-01-04,10207.8,NEFT
PAY0004883,INV906654,2025-03-30,2576.35,NEFT
PAY0004884,INV906655,2024-06-23,3735.32,NEFT
PAY0004885,INV906655,2024-06-16,1687.68,Wire
PAY0004886,INV906663,2024-06-23,13997.22,Card
PAY0004887,INV906663,2024-06-10,1683.38,Card
PAY0004888,INV906666,2024-08-04,2514.42,Wire
PAY0004889,INV906666,2024-08-03,8800.94,Wire
PAY0004890,INV906666,2024-07-28,3579.44,Card
PAY0004891,INV906670,2024-12-02,9537.12,Card
PAY0004892,INV906671,2025-09-21,854.23,Wire
PAY0004893,INV906671,2025-09-17,9834.22,UPI
PAY0004894,INV906671,2025-09-22,6292.05,NEFT
PAY0004895,INV906672,2025-01-27,660.7,Card
PAY0004896,INV906672,2025-02-06,137.68,UPI
PAY0004897,INV906672,2025-02-10,561.76,Card
PAY0004898,INV906673,2024-09-21,3412.31,Wire
PAY0004899,INV906673,2024-10-01,528.67,Card
PAY0004900,INV906673,2024-09-29,150.89,NEFT
PAY0004901,INV906683,2025-07-22,825.91,NEFT
PAY0004902,INV906683,2025-07-22,114.4,NEFT
PAY0004903,INV906684,2024-08-01,6370.11,Card
PAY0004904,INV906685,2025-11-28,7801.91,NEFT
PAY0004905,INV906685,2025-12-06,916.11,NEFT
PAY0004906,INV906686,2024-06-06,3409.5,NEFT
PAY0004907,INV906686,2024-06-06,2670.66,Wire
PAY0004908,INV906686,2024-05-28,5929.33,Card
PAY0004909,INV906690,2025-02-25,17458.88,Card
PAY0004910,INV906691,2024-08-22,2602.58,UPI
PAY0004911,INV906691,2024-08-16,231.45,Card
PAY0004912,INV906691,2024-08-22,398.83,NEFT
PAY0004913,INV906696,2025-12-01,3329.39,UPI
PAY0004914,INV906696,2025-11-11,880.92,Card
PAY0004915,INV906696,2025-11-23,1830.06,NEFT
PAY0004916,INV906700,2024-06-13,1217.24,NEFT
PAY0004917,INV906700,2024-06-30,4902.81,NEFT
PAY0004918,INV906702,2025-06-23,4481.6,Wire
PAY0004919,INV906702,2025-07-08,6067.14,Card
PAY0004920,INV906704,2025-12-01,2443.6,Card
PAY0004921,INV906707,2025-06-13,1337.82,Wire
PAY0004922,INV906707,2025-06-24,7027.51,UPI
PAY0004923,INV906707,2025-06-27,6692.57,Card
PAY0004924,INV906710,2025-06-18,1820.28,Wire
PAY0004925,INV906710,2025-06-04,6183.36,Wire
PAY0004926,INV906713,2025-05-01,3707.51,NEFT
PAY0004927,INV906715,2024-07-18,7642.56,Wire
PAY0004928,INV906716,2024-03-07,2877.26,Wire
PAY0004929,INV906716,2024-03-01,10344.09,NEFT
PAY0004930,INV906716,2024-02-29,6953.53,Wire
PAY0004931,INV906717,2024-08-28,1851.24,UPI
PAY0004932,INV906717,2024-08-14,332.85,UPI
PAY0004933,INV906718,2024-03-13,2839.13,Wire
PAY0004934,INV906720,2025-08-07,6863.47,Card
PAY0004935,INV906720,2025-07-28,3146.44,Card
PAY0004936,INV906726,2024-09-29,22196.91,UPI
PAY0004937,INV906728,2025-06-02,2320.65,Card
PAY0004938,INV906728,2025-05-31,2937.37,Card
PAY0004939,INV906728,2025-05-30,1754.44,UPI
PAY0004940,INV906729,2024-09-22,9295.21,UPI
PAY0004941,INV906729,2024-09-18,4183.02,UPI
PAY0004942,INV906729,2024-09-26,517.47,Card
PAY0004943,INV906730,2025-04-07,7926.91,Card
PAY0004944,INV906730,2025-04-10,4928.46,UPI
PAY0004945,INV906731,2025-05-05,489.36,Wire
PAY0004946,INV906731,2025-05-04,710.89,NEFT
PAY0004947,INV906731,2025-04-22,825.46,NEFT
PAY0004948,INV906733,2025-12-28,3897.2,Card
PAY0004949,INV906733,2026-01-10,3924.39,UPI
PAY0004950,INV906734,2025-09-14,4402.25,NEFT
PAY0004951,INV906735,2024-03-14,4358.01,Wire
PAY0004952,INV906735,2024-03-19,16213.12,Card
PAY0004953,INV906736,2025-03-29,3414.11,Card
PAY0004954,INV906738,2025-03-14,3363.84,NEFT
PAY0004955,INV906738,2025-03-14,13075.47,Card
PAY0004956,INV906741,2024-07-08,143.95,Wire
PAY0004957,INV906741,2024-06-25,564.89,Wire
PAY0004958,INV906741,2024-07-11,2757.93,Wire
PAY0004959,INV906742,2024-08-30,607.96,UPI
PAY0004960,INV906742,2024-09-10,1624.61,UPI
PAY0004961,INV906742,2024-09-06,839.14,Card
PAY0004962,INV906744,2025-10-16,627.65,NEFT
PAY0004963,INV906746,2024-07-02,2900.0,Card
PAY0004964,INV906749,2025-03-09,7939.31,NEFT
PAY0004965,INV906749,2025-03-02,667.12,Card
PAY0004966,INV906750,2024-06-14,2726.8,Card
PAY0004967,INV906750,2024-06-15,1315.89,NEFT
PAY0004968,INV906750,2024-06-07,2740.64,Wire
PAY0004969,INV906752,2025-05-28,4234.7,NEFT
PAY0004970,INV906753,2025-08-27,2019.62,NEFT
PAY0004971,INV906753,2025-08-17,900.47,UPI
PAY0004972,INV906753,2025-08-21,16450.87,UPI
PAY0004973,INV906755,2025-12-20,1149.0,UPI
PAY0004974,INV906755,2025-12-20,664.41,Card
PAY0004975,INV906757,2024-06-06,904.01,NEFT
PAY0004976,INV906757,2024-06-17,3083.53,UPI
PAY0004977,INV906757,2024-06-21,3082.07,UPI
PAY0004978,INV906760,2025-06-17,605.48,Card
PAY0004979,INV906760,2025-06-07,1943.24,NEFT
PAY0004980,INV906760,2025-06-22,652.67,UPI
PAY0004981,INV906761,2025-05-22,4123.26,NEFT
PAY0004982,INV906762,2025-03-21,1697.06,UPI
PAY0004983,INV906762,2025-03-28,2752.35,Card
PAY0004984,INV906763,2024-05-31,336.39,UPI
PAY0004985,INV906763,2024-06-08,9962.25,NEFT
PAY0004986,INV906767,2025-07-11,2022.88,Card
PAY0004987,INV906769,2025-09-20,5393.69,NEFT
PAY0004988,INV906769,2025-10-04,4006.53,Card
PAY0004989,INV906772,2024-06-26,109.02,NEFT
PAY0004990,INV906772,2024-07-01,1218.18,Wire
PAY0004991,INV906772,2024-06-30,5122.55,UPI
PAY0004992,INV906774,2024-10-26,2765.05,Wire
PAY0004993,INV906774,2024-10-18,8327.36,Card
PAY0004994,INV906775,2024-04-07,6235.88,NEFT
PAY0004995,INV906775,2024-04-11,657.65,NEFT
PAY0004996,INV906775,2024-04-17,107.16,Wire
PAY0004997,INV906776,2025-12-02,9705.76,UPI
PAY0004998,INV906776,2025-11-16,2689.17,Card
PAY0004999,INV906778,2024-10-02,2541.72,UPI
PAY0005000,INV906778,2024-10-07,3706.89,Wire
PAY0005001,INV906778,2024-10-05,356.97,Card
PAY0005002,INV906781,2025-01-14,1431.13,Card
PAY0005003,INV906781,2025-01-21,740.2,UPI
PAY0005004,INV906781,2025-01-07,852.14,NEFT
PAY0005005,INV906787,2025-04-13,5644.33,Wire
PAY0005006,INV906787,2025-04-19,148.6,Wire
PAY0005007,INV906787,2025-04-08,1469.4,Wire
PAY0005008,INV906788,2025-09-24,10759.67,NEFT
PAY0005009,INV906789,2024-05-06,1334.05,Card
PAY0005010,INV906792,2025-04-23,882.45,NEFT
PAY0005011,INV906792,2025-04-21,8204.3,Card
PAY0005012,INV906793,2024-12-22,2779.19,Wire
PAY0005013,INV906793,2024-12-20,6967.21,UPI
PAY0005014,INV906798,2026-01-06,2152.31,Wire
PAY0005015,INV906798,2025-12-29,1817.33,Card
PAY0005016,INV906798,2025-12-30,481.89,UPI
PAY0005017,INV906799,2025-06-17,1885.16,Card
PAY0005018,INV906799,2025-06-16,2055.75,Card
PAY0005019,INV906799,2025-07-01,1216.34,Card
PAY0005020,INV906800,2024-10-22,2311.16,UPI
PAY0005021,INV906802,2025-04-23,3048.88,Card
PAY0005022,INV906802,2025-04-17,63.67,UPI
PAY0005023,INV906804,2025-06-19,5415.45,Wire
PAY0005024,INV906805,2024-11-22,15041.37,Wire
PAY0005025,INV906806,2025-07-23,2070.11,UPI
PAY0005026,INV906806,2025-07-29,696.31,NEFT
PAY0005027,INV906808,2025-03-29,687.38,Wire
PAY0005028,INV906808,2025-04-11,285.24,UPI
PAY0005029,INV906808,2025-03-22,165.62,Card
PAY0005030,INV906810,2024-07-14,8653.27,NEFT
PAY0005031,INV906812,2024-02-26,5078.68,NEFT
PAY0005032,INV906813,2025-09-26,4584.27,NEFT
PAY0005033,INV906816,2024-11-15,4294.52,Card
PAY0005034,INV906816,2024-11-12,896.24,Wire
PAY0005035,INV906818,2025-09-10,794.5,NEFT
PAY0005036,INV906818,2025-09-03,4524.87,UPI
PAY0005037,INV906821,2024-09-21,9068.18,Wire
PAY0005038,INV906822,2024-03-22,1928.1,Card
PAY0005039,INV906824,2024-07-28,1315.42,Wire
PAY0005040,INV906824,2024-07-24,1740.3,UPI
PAY0005041,INV906826,2025-08-22,160.41,UPI
PAY0005042,INV906826,2025-08-29,169.18,Card
PAY0005043,INV906826,2025-08-21,97.94,Card
PAY0005044,INV906827,2024-05-13,14182.48,UPI
PAY0005045,INV906829,2024-11-28,4247.21,NEFT
PAY0005046,INV906829,2024-11-21,12742.97,UPI
PAY0005047,INV906829,2024-12-08,894.83,NEFT
PAY0005048,INV906831,2024-08-27,3226.58,NEFT
PAY0005049,INV906831,2024-08-23,524.3,UPI
PAY0005050,INV906831,2024-08-18,565.07,UPI
PAY0005051,INV906832,2025-04-12,392.43,UPI
PAY0005052,INV906832,2025-03-28,2539.95,NEFT
PAY0005053,INV906833,2025-11-04,5766.65,Wire
PAY0005054,INV906833,2025-10-21,1713.06,UPI
PAY0005055,INV906833,2025-10-25,1984.13,NEFT
PAY0005056,INV906835,2024-09-09,15162.11,NEFT
PAY0005057,INV906836,2025-01-16,12669.73,UPI
PAY0005058,INV906839,2024-02-20,1248.95,UPI
PAY0005059,INV906839,2024-02-19,643.0,Wire
PAY0005060,INV906839,2024-02-19,714.13,Wire
PAY0005061,INV906843,2024-08-09,1506.03,Card
PAY0005062,INV906843,2024-08-19,1550.46,Card
PAY0005063,INV906845,2025-12-09,446.46,UPI
PAY0005064,INV906845,2025-12-01,2130.14,UPI
PAY0005065,INV906845,2025-11-29,219.98,Wire
PAY0005066,INV906847,2025-08-22,5901.79,UPI
PAY0005067,INV906847,2025-08-27,6997.35,Card
PAY0005068,INV906849,2024-02-18,5581.08,Wire
PAY0005069,INV906849,2024-02-10,375.52,Wire
PAY0005070,INV906849,2024-02-19,720.97,Card
PAY0005071,INV906850,2024-02-21,6786.52,UPI
PAY0005072,INV906850,2024-02-12,2883.59,NEFT
PAY0005073,INV906852,2025-04-15,6395.4,Wire
PAY0005074,INV906852,2025-04-04,2364.6,UPI
PAY0005075,INV906855,2025-03-25,5653.29,UPI
PAY0005076,INV906855,2025-03-31,764.66,Card
PAY0005077,INV906855,2025-03-19,8610.46,Card
PAY0005078,INV906860,2025-03-07,2599.76,Card
PAY0005079,INV906860,2025-03-05,7466.01,Wire
PAY0005080,INV906860,2025-03-10,4142.46,Card
PAY0005081,INV906861,2024-10-17,3494.84,Card
PAY0005082,INV906861,2024-10-07,5962.3,Card
PAY0005083,INV906863,2025-07-19,1806.8,UPI
PAY0005084,INV906863,2025-07-24,2442.34,NEFT
PAY0005085,INV906863,2025-07-24,810.67,UPI
PAY0005086,INV906865,2025-11-30,2805.43,Card
PAY0005087,INV906865,2025-11-20,93.85,Wire
PAY0005088,INV906865,2025-11-24,741.99,NEFT
PAY0005089,INV906875,2025-06-29,10519.34,Card
PAY0005090,INV906875,2025-06-14,1301.44,Card
PAY0005091,INV906875,2025-06-25,1057.05,UPI
PAY0005092,INV906877,2024-07-20,11187.42,Card
PAY0005093,INV906878,2025-09-29,1225.07,UPI
PAY0005094,INV906879,2025-10-06,923.37,Card
PAY0005095,INV906879,2025-09-27,943.07,UPI
PAY0005096,INV906883,2025-03-25,5992.67,UPI
PAY0005097,INV906883,2025-03-24,1379.92,NEFT
PAY0005098,INV906885,2024-11-09,1318.01,Card
PAY0005099,INV906885,2024-10-29,7902.61,NEFT
PAY0005100,INV906887,2024-04-03,8129.32,UPI
PAY0005101,INV906889,2024-04-30,710.13,Card
PAY0005102,INV906889,2024-04-29,3478.77,Card
PAY0005103,INV906889,2024-05-07,816.24,NEFT
PAY0005104,INV906891,2025-11-21,16713.15,Card
PAY0005105,INV906892,2024-02-25,2175.92,Card
PAY0005106,INV906892,2024-02-27,15470.4,Wire
PAY0005107,INV906893,2024-09-26,524.95,UPI
PAY0005108,INV906893,2024-09-25,1333.0,Card
PAY0005109,INV906893,2024-09-24,1038.91,NEFT
PAY0005110,INV906894,2024-07-17,7183.25,Wire
PAY0005111,INV906894,2024-07-09,10607.65,Wire
PAY0005112,INV906896,2025-07-22,606.36,Card
PAY0005113,INV906896,2025-07-23,702.02,NEFT
PAY0005114,INV906897,2025-12-11,2623.48,Card
PAY0005115,INV906897,2025-12-11,1481.7,Wire
PAY0005116,INV906898,2024-03-31,4173.18,UPI
PAY0005117,INV906898,2024-04-02,1277.6,Card
PAY0005118,INV906899,2024-01-20,153.67,UPI
PAY0005119,INV906899,2024-01-23,6981.39,NEFT
PAY0005120,INV906900,2024-12-05,14347.49,Card
PAY0005121,INV906901,2025-06-14,4431.86,Wire
PAY0005122,INV906901,2025-05-30,237.5,Card
PAY0005123,INV906903,2025-10-04,6262.41,UPI
PAY0005124,INV906903,2025-10-17,483.64,Wire
PAY0005125,INV906903,2025-10-08,635.84,Wire
PAY0005126,INV906904,2024-08-05,3263.32,UPI
PAY0005127,INV906904,2024-07-31,1256.56,NEFT
PAY0005128,INV906907,2025-11-23,10513.72,Card
PAY0005129,INV906907,2025-11-17,239.6,Card
PAY0005130,INV906907,2025-11-29,147.06,Card
PAY0005131,INV906908,2024-06-25,753.73,NEFT
PAY0005132,INV906908,2024-06-26,1503.57,UPI
PAY0005133,INV906910,2024-12-30,7427.11,NEFT
PAY0005134,INV906912,2025-07-21,9492.51,UPI
PAY0005135,INV906913,2025-09-23,526.05,Card
PAY0005136,INV906913,2025-09-11,1135.05,NEFT
PAY0005137,INV906913,2025-09-15,1382.32,NEFT
PAY0005138,INV906914,2024-04-08,7312.34,Card
PAY0005139,INV906914,2024-04-14,4543.88,UPI
PAY0005140,INV906914,2024-04-23,1499.95,Wire
PAY0005141,INV906919,2024-03-31,17671.36,NEFT
PAY0005142,INV906925,2024-05-18,9302.12,Wire
PAY0005143,INV906927,2025-02-04,10416.57,Card
PAY0005144,INV906927,2025-01-25,1802.94,UPI
PAY0005145,INV906927,2025-01-15,4770.6,NEFT
PAY0005146,INV906930,2025-11-15,2006.95,Card
PAY0005147,INV906930,2025-11-02,2030.57,UPI
PAY0005148,INV906936,2025-02-14,1622.51,NEFT
PAY0005149,INV906936,2025-03-02,870.83,Card
PAY0005150,INV906939,2025-01-05,10299.79,UPI
PAY0005151,INV906952,2025-09-07,1077.56,Wire
PAY0005152,INV906952,2025-09-04,10009.15,NEFT
PAY0005153,INV906952,2025-09-08,2824.47,NEFT
PAY0005154,INV906953,2024-10-21,239.68,Wire
PAY0005155,INV906953,2024-10-19,1620.24,NEFT
PAY0005156,INV906953,2024-10-08,2951.03,NEFT
PAY0005157,INV906955,2024-10-28,17652.72,UPI
PAY0005158,INV906955,2024-10-30,1273.61,Wire
PAY0005159,INV906958,2024-05-07,2719.61,Card
PAY0005160,INV906958,2024-05-09,7742.15,Card
PAY0005161,INV906959,2024-06-26,639.9,Wire
PAY0005162,INV906959,2024-06-25,2383.9,Wire
PAY0005163,INV906959,2024-06-28,372.65,Wire
PAY0005164,INV906961,2024-09-23,162.71,Card
PAY0005165,INV906961,2024-09-29,2156.5,UPI
PAY0005166,INV906962,2024-10-07,9859.64,Card
PAY0005167,INV906962,2024-09-26,3968.38,NEFT
PAY0005168,INV906962,2024-09-25,7346.84,Card
PAY0005169,INV906964,2024-06-21,8776.12,Wire
PAY0005170,INV906964,2024-06-15,420.49,Wire
PAY0005171,INV906969,2024-01-28,10660.12,UPI
PAY0005172,INV906969,2024-01-20,1661.66,NEFT
PAY0005173,INV906969,2024-01-16,1778.7,Wire
PAY0005174,INV906970,2024-02-21,1489.49,UPI
PAY0005175,INV906970,2024-02-15,7441.55,Card
PAY0005176,INV906971,2025-06-10,10293.82,NEFT
PAY0005177,INV906984,2025-08-30,2058.4,Wire
PAY0005178,INV906984,2025-08-24,2547.58,Card
PAY0005179,INV906984,2025-08-16,1855.68,Card
PAY0005180,INV906985,2025-06-14,454.8,Wire
PAY0005181,INV906985,2025-06-12,1751.36,NEFT
PAY0005182,INV906985,2025-06-10,1909.91,NEFT
PAY0005183,INV906986,2025-10-30,1540.73,UPI
PAY0005184,INV906986,2025-10-23,2700.65,Wire
PAY0005185,INV906986,2025-10-25,9219.16,NEFT
PAY0005186,INV906988,2024-10-26,1324.91,NEFT
PAY0005187,INV906988,2024-10-12,5309.93,UPI
PAY0005188,INV906990,2025-10-24,743.48,UPI
PAY0005189,INV906990,2025-11-04,993.96,NEFT
PAY0005190,INV906992,2025-10-03,7202.11,Wire
PAY0005191,INV906992,2025-10-03,9192.83,NEFT
PAY0005192,INV906995,2024-08-22,11210.96,UPI
PAY0005193,INV906996,2024-04-20,3437.49,NEFT
PAY0005194,INV906998,2024-11-20,2334.81,NEFT
PAY0005195,INV906998,2024-11-10,3734.43,Card
PAY0005196,INV907005,2025-02-04,8132.27,NEFT
PAY0005197,INV907006,2025-03-03,2056.37,NEFT
PAY0005198,INV907006,2025-03-07,117.72,Wire
PAY0005199,INV907007,2024-06-29,1466.55,NEFT
PAY0005200,INV907007,2024-06-23,5495.06,Wire
PAY0005201,INV907007,2024-06-16,729.18,NEFT
PAY0005202,INV907009,2024-11-21,705.41,UPI
PAY0005203,INV907009,2024-11-21,1726.82,Wire
PAY0005204,INV907011,2025-03-12,7378.68,Wire
PAY0005205,INV907012,2024-07-29,5486.08,Wire
PAY0005206,INV907014,2024-08-25,1404.14,NEFT
PAY0005207,INV907014,2024-08-28,1346.62,Card
PAY0005208,INV907020,2025-03-23,3414.74,Wire
PAY0005209,INV907020,2025-03-20,8748.24,Card
PAY0005210,INV907022,2024-11-19,3420.99,Wire
PAY0005211,INV907022,2024-11-14,62.45,UPI
PAY0005212,INV907022,2024-11-28,3606.71,NEFT
PAY0005213,INV907027,2024-10-16,721.53,NEFT
PAY0005214,INV907027,2024-10-06,1527.73,Card
PAY0005215,INV907027,2024-10-11,264.51,NEFT
PAY0005216,INV907029,2024-03-12,466.44,Wire
PAY0005217,INV907029,2024-02-28,1200.74,Card
PAY0005218,INV907031,2025-02-02,6585.24,Card
PAY0005219,INV907031,2025-02-03,2042.13,Card
PAY0005220,INV907031,2025-02-13,1129.99,NEFT
PAY0005221,INV907033,2025-06-23,3299.42,Card
PAY0005222,INV907033,2025-06-23,909.13,Card
PAY0005223,INV907035,2026-01-09,3136.04,Wire
PAY0005224,INV907035,2026-01-04,4918.61,Wire
